"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年51週
"集計期間終了週",2002年51週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","167","164","331","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","6","12","18","142"
"Ａ群溶血性レンサ球菌咽頭炎","61","55","116","142"
"感染性胃腸炎","714","771","1485","142"
"水痘","117","111","228","142"
"手足口病","6","3","9","142"
"伝染性紅斑","15","9","24","142"
"突発性発しん","33","35","68","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","3","2","5","142"
"麻しん（成人麻しん以外）","3","1","4","142"
"流行性耳下腺炎","27","23","50","142"
"不明発しん症","1","0","1","142"
"川崎病","3","0","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","7","12","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","1","2","25"
