"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2021年34週"
"集計期間終了週","2021年34週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","16","0","0","25","0","3","1","2","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","18","4","2","28","0","0","0","2","3","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","13","1","0","23","1","3","0","6","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","34","1","2","18","1","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","18","0","5","26","1","2","0","5","7","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","11","3","2","20","0","0","0","4","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","19","1","1","36","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","2","0","1","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","12","0","6","38","2","1","0","0","9","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","13","0","1","15","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","13","1","3","11","3","1","2","1","2","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","21","1","4","18","3","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","192","12","27","265","12","13","3","35","32","11","7","1","0","1","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2021年34週"
"集計期間終了週","2021年34週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","14","0","0","33","3","1","1","3","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","19","1","1","25","0","0","1","3","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","6","1","1","15","1","2","0","3","1","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","0","15","1","1","23","1","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","19","1","1","34","1","1","0","3","8","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","8","3","1","17","2","0","0","7","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","9","1","1","27","0","0","1","3","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","2","0","1","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","13","0","4","40","2","1","0","8","6","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","7","0","1","8","1","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","14","1","4","14","1","1","1","4","2","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","18","2","3","12","1","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","145","11","19","255","13","10","4","42","30","12","6","3","0","2","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2021年34週"
"集計期間終了週","2021年34週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","30","0","0","58","3","4","1","5","2","1","0","0","0","1","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","0","37","5","3","53","0","0","1","5","5","2","1","0","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","0","19","1","1","38","1","5","0","9","1","0","1","0","0","1","0","0","0","0","0","0","40","25","4","3","3","0"
"区西部","0","49","1","3","41","1","1","0","6","2","0","0","1","0","0","0","0","0","0","0","0","38","24","3","4","4","0"
"区西北部","0","37","1","6","60","1","3","0","8","15","1","1","0","0","0","0","0","0","0","0","0","54","35","6","1","1","0"
"区東北部","0","19","6","3","37","2","0","0","11","12","1","0","0","0","0","0","0","0","0","0","0","38","24","4","1","1","0"
"区東部","0","28","1","1","63","0","0","1","7","0","2","0","1","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","0","4","0","1","14","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","25","0","10","78","2","2","0","8","15","3","1","0","0","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","0","20","0","1","23","1","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","0","27","2","7","25","4","1","3","5","4","1","5","1","0","0","0","0","0","0","0","0","28","18","3","3","3","0"
"北多摩北部","0","39","3","7","30","4","4","0","8","1","0","0","0","0","0","0","0","0","0","0","0","21","14","2","2","2","0"
"島しょ","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","0","337","20","43","520","19","22","6","77","57","14","9","3","0","2","0","0","0","0","0","0","407","258","38","24","24","0"


