"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年48週
"集計期間終了週",2024年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","935","872","1807","418"
"新型コロナウイルス感染症（COVID-19）","245","321","566","418"
"RSウイルス感染症","34","23","57","264"
"咽頭結膜熱","33","32","65","264"
"Ａ群溶血性レンサ球菌咽頭炎","389","307","696","264"
"感染性胃腸炎","622","564","1186","264"
"水痘","55","37","92","264"
"手足口病","381","322","703","264"
"伝染性紅斑","405","391","796","264"
"突発性発しん","37","39","76","264"
"ヘルパンギーナ","6","4","10","264"
"流行性耳下腺炎","3","6","9","264"
"不明発しん症","4","4","8","264"
"川崎病","3","0","3","264"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","11","7","18","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","2","2","4","25"
"マイコプラズマ肺炎","38","32","70","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","1","1","2","25"
"インフルエンザ入院","10","8","18","25"
"COVID-19入院","42","27","69","25"
