"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年20週"
"集計期間終了週","2013年20週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","28","1","6","37","58","11","8","1","7","0","1","1","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","12","0","11","59","112","10","3","6","5","0","1","3","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","4","0","9","40","112","10","1","1","4","0","1","1","0","0","0","1","0","0","1","0","0","","","","","",""
"区西部","6","1","3","30","83","11","1","1","2","0","1","3","1","1","0","1","0","0","1","0","0","","","","","",""
"区西北部","12","0","9","29","111","19","2","3","9","0","3","4","3","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","20","0","3","35","132","14","4","0","10","0","3","6","1","0","1","4","0","0","0","1","0","","","","","",""
"区東部","25","3","7","38","139","13","2","2","10","0","2","3","3","0","0","1","0","1","0","0","0","","","","","",""
"西多摩","1","0","1","12","17","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","19","4","13","106","205","20","13","6","12","1","4","6","2","3","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","8","0","2","15","39","5","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","25","0","4","34","82","13","7","0","12","0","2","4","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","5","0","19","27","55","7","1","1","12","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","165","9","87","462","1145","135","42","21","88","1","18","35","15","4","1","9","0","1","2","1","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年20週"
"集計期間終了週","2013年20週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","28","1","6","19","52","12","7","1","8","1","3","1","0","0","0","1","0","0","1","0","1","","","","","",""
"区南部","8","0","6","61","125","7","3","6","5","0","1","3","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","7","2","11","31","87","6","1","1","4","0","1","2","0","0","1","4","0","0","1","0","1","","","","","",""
"区西部","7","1","4","22","62","6","1","1","10","0","1","1","1","1","0","2","0","0","1","0","0","","","","","",""
"区西北部","5","0","8","29","97","20","2","1","9","0","2","5","2","1","0","1","0","0","0","0","0","","","","","",""
"区東北部","17","0","4","40","141","15","6","2","12","0","4","4","1","0","1","2","0","0","2","1","0","","","","","",""
"区東部","19","3","7","34","112","13","1","1","12","0","2","1","3","1","0","1","0","2","0","0","0","","","","","",""
"西多摩","2","0","2","4","20","4","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","22","5","2","79","160","13","17","6","8","1","3","2","2","3","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","3","0","2","22","36","8","2","0","5","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","15","0","6","31","51","5","4","0","11","0","2","3","2","0","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","10","0","9","18","46","3","4","1","7","0","0","2","2","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","143","12","67","390","989","112","48","22","92","2","19","27","15","6","2","11","0","3","6","1","2","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年20週"
"集計期間終了週","2013年20週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","56","1","6","56","110","23","15","1","15","1","4","1","0","0","0","3","0","0","1","0","1","32","20","2","4","4","0"
"区南部","20","0","17","120","237","17","3","12","10","0","2","6","2","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","11","2","20","71","199","16","2","1","8","0","1","3","0","0","1","5","0","0","1","0","1","40","25","4","3","3","0"
"区西部","13","2","7","52","145","17","1","2","12","0","1","4","1","1","0","3","0","0","1","0","0","38","24","3","4","4","0"
"区西北部","17","0","17","58","208","39","4","4","18","0","5","9","5","1","0","1","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","37","0","7","75","273","29","10","2","22","0","7","10","2","0","1","6","0","0","2","1","0","39","24","4","1","1","0"
"区東部","44","3","14","72","251","26","3","3","22","0","2","4","3","1","0","2","0","3","0","0","0","41","26","4","1","1","0"
"西多摩","3","0","3","16","37","6","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","41","9","15","185","365","33","30","12","20","1","7","8","2","3","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","11","0","2","37","75","13","2","0","9","0","0","1","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","40","0","10","65","133","18","11","0","23","0","4","7","4","0","0","0","0","1","0","0","0","32","20","3","3","3","0"
"北多摩北部","15","0","28","45","101","10","5","1","19","0","0","2","3","0","0","0","0","0","1","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","308","17","146","852","2134","247","86","40","180","2","33","57","23","6","2","20","0","4","6","1","2","416","261","38","25","25","0"


