"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年1週
"集計期間終了週",2008年1週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","317","250","567","260"
"RSウイルス感染症","5","12","17","134"
"咽頭結膜熱","8","3","11","134"
"Ａ群溶血性レンサ球菌咽頭炎","17","17","34","134"
"感染性胃腸炎","232","215","447","134"
"水痘","77","75","152","134"
"手足口病","0","1","1","134"
"伝染性紅斑","4","10","14","134"
"突発性発しん","7","11","18","134"
"百日咳","0","0","0","134"
"ヘルパンギーナ","0","1","1","134"
"流行性耳下腺炎","4","3","7","134"
"不明発しん症","0","1","1","134"
"川崎病","0","0","0","134"
"急性出血性結膜炎","0","0","0","35"
"流行性角結膜炎","6","1","7","35"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","1","2","3","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
