"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年43週
"集計期間終了週",2013年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","19","20","39","412"
"RSウイルス感染症","136","138","274","260"
"咽頭結膜熱","34","36","70","260"
"Ａ群溶血性レンサ球菌咽頭炎","164","128","292","260"
"感染性胃腸炎","474","456","930","260"
"水痘","68","65","133","260"
"手足口病","112","84","196","260"
"伝染性紅斑","9","13","22","260"
"突発性発しん","75","90","165","260"
"百日咳","1","3","4","260"
"ヘルパンギーナ","21","15","36","260"
"流行性耳下腺炎","15","15","30","260"
"不明発しん症","8","11","19","260"
"川崎病","4","1","5","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","9","6","15","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","3","4","25"
"マイコプラズマ肺炎","5","5","10","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
