"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年29週
"集計期間終了週",2018年29週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","2","6","411"
"RSウイルス感染症","81","98","179","259"
"咽頭結膜熱","82","53","135","259"
"Ａ群溶血性レンサ球菌咽頭炎","231","234","465","259"
"感染性胃腸炎","586","477","1063","259"
"水痘","40","35","75","259"
"手足口病","154","143","297","259"
"伝染性紅斑","96","103","199","259"
"突発性発しん","66","57","123","259"
"ヘルパンギーナ","420","391","811","259"
"流行性耳下腺炎","33","16","49","259"
"不明発しん症","14","13","27","259"
"川崎病","1","0","1","259"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","17","9","26","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","0","0","0","25"
