"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年28週
"集計期間終了週",2013年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","4","8","410"
"RSウイルス感染症","20","19","39","259"
"咽頭結膜熱","99","101","200","259"
"Ａ群溶血性レンサ球菌咽頭炎","215","207","422","259"
"感染性胃腸炎","522","408","930","259"
"水痘","146","123","269","259"
"手足口病","1581","1261","2842","259"
"伝染性紅斑","17","25","42","259"
"突発性発しん","83","82","165","259"
"百日咳","1","0","1","259"
"ヘルパンギーナ","511","496","1007","259"
"流行性耳下腺炎","55","35","90","259"
"不明発しん症","30","13","43","259"
"川崎病","3","1","4","259"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","8","15","23","39"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","9","10","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"インフルエンザ入院","1","0","1","25"
