"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年40週
"集計期間終了週",2022年40週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","2","2","413"
"RSウイルス感染症","166","133","299","260"
"咽頭結膜熱","8","3","11","260"
"Ａ群溶血性レンサ球菌咽頭炎","24","12","36","260"
"感染性胃腸炎","348","285","633","260"
"水痘","11","8","19","260"
"手足口病","289","228","517","260"
"伝染性紅斑","0","0","0","260"
"突発性発しん","28","22","50","260"
"ヘルパンギーナ","53","43","96","260"
"流行性耳下腺炎","2","5","7","260"
"不明発しん症","4","7","11","260"
"川崎病","1","2","3","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","0","2","2","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
