"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年20週
"集計期間終了週",2006年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","12","7","19","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","62","52","114","142"
"Ａ群溶血性レンサ球菌咽頭炎","180","170","350","142"
"感染性胃腸炎","371","321","692","142"
"水痘","90","90","180","142"
"手足口病","24","11","35","142"
"伝染性紅斑","40","52","92","142"
"突発性発しん","58","40","98","142"
"百日咳","0","0","0","142"
"風しん","2","0","2","142"
"ヘルパンギーナ","65","55","120","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","51","47","98","142"
"不明発しん症","8","11","19","142"
"川崎病","1","2","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","10","2","12","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
