"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2005年7月"
"集計期間終了月","2005年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","5","2","10","0","0","18","3","0","",""
"区南部","8","1","0","6","0","0","2","0","0","",""
"区西南部","10","2","2","0","0","0","15","0","1","",""
"区西部","42","16","14","40","1","1","39","7","1","",""
"区西北部","21","9","12","13","0","1","2","0","0","",""
"区東北部","1","0","0","2","0","0","3","4","0","",""
"区東部","18","5","8","13","0","0","2","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","1","0","0","1","0","3","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","2","0","0","1","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","7","7","1","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","119","39","38","85","2","2","91","24","3","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2005年7月"
"集計期間終了月","2005年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","36","27","3","4","14","0","15","2","0","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","7","0","0","",""
"区西部","12","9","3","2","0","0","16","9","0","",""
"区西北部","12","4","1","0","2","1","2","2","0","",""
"区東北部","0","1","0","1","0","0","3","2","0","",""
"区東部","5","1","0","2","0","0","1","4","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","16","2","1","0","1","0","2","0","0","",""
"北多摩西部","2","1","0","4","0","0","0","0","0","",""
"北多摩南部","2","0","0","1","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","9","2","0","",""
"島しょ","0","0","0","0","0","0","1","1","0","",""
"合計","85","45","8","14","17","1","56","22","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2005年7月"
"集計期間終了月","2005年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","53","32","5","14","14","0","33","5","0","10","6"
"区南部","8","1","0","6","0","0","2","0","0","5","1"
"区西南部","10","2","2","0","0","0","22","0","1","0","0"
"区西部","54","25","17","42","1","1","55","16","1","6","4"
"区西北部","33","13","13","13","2","2","4","2","0","6","2"
"区東北部","1","1","0","3","0","0","6","6","0","2","1"
"区東部","23","6","8","15","0","0","3","6","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","16","3","1","0","2","0","5","0","0","4","1"
"北多摩西部","2","1","0","4","0","0","0","0","0","2","1"
"北多摩南部","4","0","0","2","0","0","0","0","0","2","3"
"北多摩北部","0","0","0","0","0","0","16","9","1","0","3"
"島しょ","0","0","0","0","0","0","1","2","0","0","1"
"合計","204","84","46","99","19","3","147","46","3","41","25"


