"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年27週"
"集計期間終了週","2025年27週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","35","914","3","8","25","86","5","15","2","6","17","0","1","0","0","3","0","0","1","0","0","1","6","","","","","","",""
"区南部","11","22","624","3","8","29","63","4","10","10","2","11","0","4","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"区西南部","6","28","894","3","2","20","58","11","1","4","0","17","2","0","0","0","4","0","0","0","0","0","0","2","","","","","","",""
"区西部","5","34","908","2","6","33","56","12","3","5","4","8","1","1","0","0","1","0","0","1","0","0","0","3","","","","","","",""
"区西北部","8","51","1356","1","11","48","100","13","2","5","4","17","3","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"区東北部","6","21","1082","10","5","24","81","3","2","16","7","3","3","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"区東部","5","32","1098","2","13","47","83","2","10","1","3","6","0","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","4","124","0","0","2","5","1","1","6","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","4","39","2178","2","5","46","163","8","8","17","10","26","4","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北多摩西部","4","11","428","3","0","37","22","7","1","3","1","13","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","3","24","1121","0","9","39","67","10","4","2","1","2","1","1","0","0","2","0","0","1","0","0","0","6","","","","","","",""
"北多摩北部","2","20","777","1","7","29","89","11","3","9","6","2","1","1","0","0","1","0","1","3","0","0","0","0","","","","","","",""
"島しょ","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"合計","59","321","11519","30","74","379","873","87","60","80","44","123","15","11","2","0","16","0","1","7","0","0","1","22","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年27週"
"集計期間終了週","2025年27週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","33","839","3","5","19","63","3","17","1","1","8","0","1","0","0","3","0","0","1","0","0","1","4","","","","","","",""
"区南部","4","25","527","7","2","37","55","4","13","9","3","5","0","2","0","0","1","0","0","0","0","0","1","1","","","","","","",""
"区西南部","3","26","808","5","3","20","48","10","6","7","0","15","2","1","0","0","4","0","0","0","0","0","0","4","","","","","","",""
"区西部","5","50","916","1","8","28","45","13","6","4","4","7","1","1","0","0","1","0","0","1","0","0","0","1","","","","","","",""
"区西北部","7","61","1405","1","13","45","75","8","3","3","7","14","1","4","1","0","3","0","0","0","0","0","0","3","","","","","","",""
"区東北部","4","38","1110","3","8","18","58","7","2","13","7","2","3","1","1","0","1","0","0","0","1","0","0","1","","","","","","",""
"区東部","2","30","1144","2","13","46","82","3","3","1","4","7","0","1","0","0","3","0","0","1","0","0","0","0","","","","","","",""
"西多摩","0","4","148","1","0","3","6","1","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","4","33","2108","1","3","48","156","20","18","22","15","13","1","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"北多摩西部","4","23","401","3","2","20","22","7","1","3","1","7","0","0","0","0","1","0","0","1","0","0","0","1","","","","","","",""
"北多摩南部","2","28","1040","0","2","49","51","8","4","9","2","3","1","2","0","0","2","0","0","1","0","0","0","1","","","","","","",""
"北多摩北部","5","17","732","1","3","29","49","8","1","12","6","3","2","1","0","0","1","0","1","1","0","0","0","2","","","","","","",""
"島しょ","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"合計","49","369","11187","28","62","362","710","92","75","90","51","85","11","15","2","0","21","0","1","7","1","0","2","21","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年27週"
"集計期間終了週","2025年27週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","14","68","1753","3","13","44","149","8","32","3","7","25","0","1","0","0","3","0","0","1","0","0","1","10","32","32","20","2","4","4","4"
"区南部","15","47","1151","10","10","66","118","4","23","19","5","16","0","6","0","0","1","0","0","0","0","0","1","3","33","33","21","3","1","1","1"
"区西南部","9","54","1702","8","5","40","106","21","7","11","0","32","2","1","0","0","8","0","0","0","0","0","0","6","40","40","25","4","3","3","3"
"区西部","10","84","1824","3","14","61","101","25","9","9","8","15","1","2","0","0","1","0","0","2","0","0","0","4","39","39","25","4","4","4","4"
"区西北部","15","112","2761","2","24","93","175","21","5","8","11","31","4","4","1","0","4","0","0","0","0","0","0","3","56","56","35","5","2","2","2"
"区東北部","10","59","2192","13","13","42","139","10","2","29","14","5","3","1","1","0","1","0","0","0","1","0","0","1","40","40","25","4","1","1","1"
"区東部","7","62","2242","4","26","93","165","5","13","1","7","13","0","2","0","0","5","0","0","1","0","0","0","0","41","41","26","4","1","1","1"
