"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年1月"
"集計期間終了月","2024年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","12","13","6","0","0","2","0","0","",""
"区南部","34","2","4","20","0","0","1","0","0","",""
"区西南部","16","1","6","7","0","0","2","1","0","",""
"区西部","25","3","5","16","0","0","8","2","0","",""
"区西北部","3","5","1","4","0","0","3","1","0","",""
"区東北部","0","0","0","0","0","0","2","1","0","",""
"区東部","23","3","1","6","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","4","1","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","111","26","30","59","0","0","25","6","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年1月"
"集計期間終了月","2024年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","2","6","9","5","0","2","0","0","",""
"区南部","27","2","0","9","0","0","2","0","0","",""
"区西南部","5","5","7","0","0","0","2","0","0","",""
"区西部","3","4","2","0","1","0","11","0","0","",""
"区西北部","8","6","0","2","2","0","4","0","0","",""
"区東北部","7","0","0","0","0","0","2","0","0","",""
"区東部","11","0","0","2","1","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","5","2","0","0","2","0","1","0","0","",""
"北多摩西部","7","0","0","0","0","0","0","0","0","",""
"北多摩南部","2","0","0","0","0","0","3","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","89","21","15","22","11","0","28","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年1月"
"集計期間終了月","2024年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","24","14","19","15","5","0","4","0","0","10","4"
"区南部","61","4","4","29","0","0","3","0","0","3","1"
"区西南部","21","6","13","7","0","0","4","1","0","5","3"
"区西部","28","7","7","16","1","0","19","2","0","11","4"
"区西北部","11","11","1","6","2","0","7","1","0","6","2"
"区東北部","7","0","0","0","0","0","4","1","0","3","1"
"区東部","34","3","1","8","1","0","3","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","5","2","0","0","2","0","1","0","0","5","1"
"北多摩西部","7","0","0","0","0","0","0","0","0","2","1"
"北多摩南部","2","0","0","0","0","0","7","1","0","3","3"
"北多摩北部","0","0","0","0","0","0","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","200","47","45","81","11","0","53","6","0","55","25"


