"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年45週
"集計期間終了週",2015年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","28","49","77","408"
"RSウイルス感染症","198","154","352","259"
"咽頭結膜熱","43","29","72","259"
"Ａ群溶血性レンサ球菌咽頭炎","290","281","571","259"
"感染性胃腸炎","708","689","1397","259"
"水痘","63","60","123","259"
"手足口病","52","46","98","259"
"伝染性紅斑","38","49","87","259"
"突発性発しん","66","52","118","259"
"百日咳","3","0","3","259"
"ヘルパンギーナ","13","5","18","259"
"流行性耳下腺炎","82","72","154","259"
"不明発しん症","11","15","26","259"
"川崎病","5","2","7","259"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","17","10","27","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","15","11","26","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","1","2","25"
"インフルエンザ入院","0","0","0","25"
