"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年42週
"集計期間終了週",2011年42週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","10","5","15","415"
"RSウイルス感染症","80","48","128","260"
"咽頭結膜熱","15","14","29","260"
"Ａ群溶血性レンサ球菌咽頭炎","188","161","349","260"
"感染性胃腸炎","472","435","907","260"
"水痘","97","95","192","260"
"手足口病","140","116","256","260"
"伝染性紅斑","13","20","33","260"
"突発性発しん","99","78","177","260"
"百日咳","6","6","12","260"
"ヘルパンギーナ","41","30","71","260"
"流行性耳下腺炎","50","43","93","260"
"不明発しん症","7","7","14","260"
"川崎病","1","2","3","260"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","11","5","16","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","17","17","34","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
