"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年46週
"集計期間終了週",2011年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","20","16","36","414"
"RSウイルス感染症","54","40","94","261"
"咽頭結膜熱","30","30","60","261"
"Ａ群溶血性レンサ球菌咽頭炎","274","247","521","261"
"感染性胃腸炎","891","790","1681","261"
"水痘","184","175","359","261"
"手足口病","80","66","146","261"
"伝染性紅斑","35","30","65","261"
"突発性発しん","84","76","160","261"
"百日咳","2","6","8","261"
"ヘルパンギーナ","13","12","25","261"
"流行性耳下腺炎","46","35","81","261"
"不明発しん症","15","6","21","261"
"川崎病","6","2","8","261"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","13","2","15","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","21","21","42","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"インフルエンザ入院","0","0","0","25"
