"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年38週"
"集計期間終了週","2014年38週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","2","0","0","8","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","4","1","2","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","3","1","3","9","1","1","0","2","0","2","4","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","4","0","0","0","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","1","3","1","18","0","7","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","2","1","4","1","0","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","5","2","3","29","1","2","8","3","0","11","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","0","3","18","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","1","5","1","6","3","3","0","0","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"大田区","2","6","7","7","38","5","8","1","3","0","9","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","7","1","4","23","3","5","3","2","0","13","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","1","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","8","0","2","17","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","2","4","23","0","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","6","0","2","5","0","2","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","1","8","0","6","2","5","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","4","1","6","8","3","5","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","1","1","0","9","4","13","0","3","0","5","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","3","1","5","16","17","3","6","5","2","0","5","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","1","3","6","28","2","8","1","8","1","7","6","1","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","5","5","0","3","14","2","6","0","3","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","4","4","11","47","3","3","0","5","0","7","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","12","7","13","32","3","2","3","1","0","3","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","1","1","9","28","0","9","3","3","0","1","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","6","10","1","2","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","0","4","0","6","13","0","3","2","0","0","3","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","8","1","18","15","2","10","0","4","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","15","6","5","5","20","7","18","1","7","0","4","2","2","0","0","3","0","0","0","0","0","0","","","","","",""
"多摩小平","1","8","8","12","23","6","14","1","7","0","11","1","1","0","0","4","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","27","108","59","146","479","51","144","38","68","1","111","31","22","2","0","12","0","0","2","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年38週"
"集計期間終了週","2014年38週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","8","0","2","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","8","5","1","7","0","0","2","3","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","3","2","2","6","0","1","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","4","1","0","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","0","13","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","4","0","1","1","0","1","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","5","1","2","31","2","2","5","3","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","2","0","2","12","0","0","3","2","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","5","0","1","2","2","0","3","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"大田区","2","8","3","3","31","2","4","0","4","0","6","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","2","4","9","16","2","9","4","4","0","4","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","1","0","1","2","0","1","1","2","0","3","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中野区","0","7","0","0","4","2","2","0","1","0","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","11","8","2","1","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","2","0","1","3","0","2","0","0","0","7","0","0","0","0","1","0","1","0","0","0","0","","","","","",""
