"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年48週"
"集計期間終了週","2023年48週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","154","31","1","32","64","92","3","3","1","4","1","0","2","0","0","2","0","0","1","0","0","3","8","","","","","",""
"区南部","203","34","1","45","52","79","1","5","1","1","1","2","2","0","0","1","0","0","0","0","0","1","0","","","","","",""
"区西南部","191","29","0","23","88","92","4","1","0","1","2","1","0","0","0","4","0","0","0","0","0","2","3","","","","","",""
"区西部","291","27","0","32","59","106","1","6","1","2","0","0","1","1","0","4","0","0","0","0","0","2","9","","","","","",""
"区西北部","412","54","1","58","68","121","5","4","1","4","0","1","0","0","0","2","0","0","0","0","0","4","0","","","","","",""
"区東北部","351","32","0","62","64","110","3","3","0","2","1","0","0","1","0","2","0","0","0","0","0","0","2","","","","","",""
"区東部","331","41","0","75","85","110","2","7","1","5","0","1","0","0","0","1","2","0","2","0","0","4","1","","","","","",""
"西多摩","74","16","0","2","14","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","538","39","0","64","78","127","4","17","0","4","0","3","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","169","13","0","24","50","35","0","9","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","276","27","0","39","79","73","5","1","2","2","0","0","1","0","0","2","0","0","1","0","0","1","3","","","","","",""
"北多摩北部","245","27","0","61","87","69","1","6","1","6","0","0","0","0","0","2","0","0","0","0","0","6","3","","","","","",""
"島しょ","42","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3277","370","3","517","789","1017","29","65","8","35","5","8","6","2","0","22","2","0","4","0","0","23","30","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年48週"
"集計期間終了週","2023年48週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","148","28","1","38","34","61","7","3","1","2","1","0","1","0","0","2","0","0","1","0","0","3","6","","","","","",""
"区南部","177","31","1","30","36","71","1","5","1","2","1","2","2","0","0","1","0","0","0","0","0","2","1","","","","","",""
"区西南部","176","37","0","18","47","68","4","2","0","1","2","1","0","0","0","1","0","0","0","0","0","1","5","","","","","",""
"区西部","298","30","2","19","55","95","4","5","1","4","0","0","1","1","0","2","0","0","1","0","1","1","9","","","","","",""
"区西北部","395","67","1","51","45","112","3","6","1","5","1","1","2","0","0","4","0","0","0","0","0","1","0","","","","","",""
"区東北部","304","30","0","59","66","83","3","4","1","2","1","0","0","1","0","3","0","0","0","0","0","1","1","","","","","",""
"区東部","318","52","0","63","80","103","3","1","1","3","0","1","0","0","0","1","2","0","2","0","0","2","1","","","","","",""
"西多摩","77","30","0","3","11","12","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","422","31","0","51","68","90","2","21","0","4","1","2","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"北多摩西部","144","18","0","18","26","15","0","9","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"北多摩南部","249","27","0","32","68","73","3","1","2","5","3","2","2","0","0","2","0","0","1","0","0","4","2","","","","","",""
"北多摩北部","247","32","0","49","71","76","1","5","1","4","0","0","1","0","0","1","0","0","0","0","0","2","3","","","","","",""
"島しょ","27","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2982","414","5","431","608","859","31","65","9","34","10","9","9","2","0","19","2","0","5","0","1","19","29","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年48週"
"集計期間終了週","2023年48週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","302","59","1","70","98","153","10","6","1","6","1","0","3","0","0","2","0","0","1","0","0","3","14","32","20","2","4","4","4"
"区南部","380","65","1","75","88","150","2","10","1","3","1","2","2","0","0","2","0","0","0","0","0","3","1","33","21","3","1","1","1"
"区西南部","367","66","0","41","135","160","8","3","0","1","2","1","0","0","0","5","0","0","0","0","0","3","8","38","24","4","3","3","3"
"区西部","589","57","2","51","114","201","5","11","1","6","0","0","1","1","0","6","0","0","1","0","1","3","18","39","25","4","4","4","4"
"区西北部","807","121","1","109","113","233","8","10","2","9","1","1","2","0","0","6","0","0","0","0","0","5","0","56","35","6","2","2","2"
"区東北部","655","62","0","121","130","193","3","7","1","4","1","0","0","1","0","5","0","0","0","0","0","1","3","40","25","4","1","1","1"
"区東部","649","93","0","138","165","213","5","8","1","8","0","1","0","0","0","2","2","0","2","0","0","6","2","40","25","4","1","1","1"
"西多摩","151","46","0","5","25","15","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","14","8","1","1","1","1"
