"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年13週
"集計期間終了週",2003年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","62","58","120","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","1","3","4","142"
"Ａ群溶血性レンサ球菌咽頭炎","34","23","57","142"
"感染性胃腸炎","429","417","846","142"
"水痘","74","54","128","142"
"手足口病","4","6","10","142"
"伝染性紅斑","10","5","15","142"
"突発性発しん","39","32","71","142"
"百日咳","0","0","0","142"
"風しん","1","3","4","142"
"ヘルパンギーナ","1","1","2","142"
"麻しん（成人麻しん以外）","1","8","9","142"
"流行性耳下腺炎","22","15","37","142"
"不明発しん症","5","6","11","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","6","0","6","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","2","2","25"
