"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年42週
"集計期間終了週",2014年42週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","15","15","30","410"
"RSウイルス感染症","95","87","182","261"
"咽頭結膜熱","36","36","72","261"
"Ａ群溶血性レンサ球菌咽頭炎","196","173","369","261"
"感染性胃腸炎","480","369","849","261"
"水痘","61","59","120","261"
"手足口病","79","74","153","261"
"伝染性紅斑","38","29","67","261"
"突発性発しん","87","73","160","261"
"百日咳","0","0","0","261"
"ヘルパンギーナ","29","33","62","261"
"流行性耳下腺炎","27","14","41","261"
"不明発しん症","9","11","20","261"
"川崎病","1","0","1","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","9","12","21","39"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","6","5","11","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
