"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2011年38週"
"集計期間終了週","2011年38週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","2","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","2","0","1","5","3","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","1","4","6","1","8","0","2","0","2","1","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","0","0","0","0","1","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","2","1","1","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","2","1","0","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","4","0","2","12","2","37","1","4","0","5","0","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","0","2","15","1","6","0","6","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","6","3","10","41","6","14","0","5","1","6","2","0","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","2","0","5","20","3","24","1","4","0","11","1","3","0","0","0","0","1","0","0","0","","","","","",""
"渋谷区","0","1","1","0","3","0","3","1","1","0","0","0","0","0","0","1","0","0","1","0","0","","","","","",""
"中野区","0","2","0","2","13","3","8","0","5","0","4","1","1","0","0","1","0","0","0","0","0","","","","","",""
"杉並","0","0","0","2","16","3","20","0","2","0","2","2","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","0","0","0","1","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","0","3","1","8","0","1","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","4","0","2","7","1","13","1","3","1","3","1","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","0","1","8","0","13","1","4","0","3","1","2","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","1","10","0","20","0","5","0","15","4","0","0","0","2","0","0","0","0","0","","","","","",""
"足立","0","1","0","7","34","0","18","1","4","0","15","1","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","2","10","3","8","0","2","0","0","0","0","0","0","0","0","0","8","0","0","","","","","",""
