"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年38週
"集計期間終了週",2015年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","15","10","25","399"
"RSウイルス感染症","179","171","350","252"
"咽頭結膜熱","43","20","63","252"
"Ａ群溶血性レンサ球菌咽頭炎","216","182","398","252"
"感染性胃腸炎","515","457","972","252"
"水痘","52","45","97","252"
"手足口病","631","502","1133","252"
"伝染性紅斑","52","56","108","252"
"突発性発しん","96","81","177","252"
"百日咳","3","2","5","252"
"ヘルパンギーナ","128","111","239","252"
"流行性耳下腺炎","42","31","73","252"
"不明発しん症","30","22","52","252"
"川崎病","1","0","1","252"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","18","23","41","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","12","12","24","25"
"クラミジア肺炎(オウム病は除く)","0","2","2","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
