"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年21週
"集計期間終了週",2012年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","30","27","57","414"
"RSウイルス感染症","14","16","30","261"
"咽頭結膜熱","77","48","125","261"
"Ａ群溶血性レンサ球菌咽頭炎","536","446","982","261"
"感染性胃腸炎","1321","1117","2438","261"
"水痘","147","151","298","261"
"手足口病","28","34","62","261"
"伝染性紅斑","19","18","37","261"
"突発性発しん","116","101","217","261"
"百日咳","4","0","4","261"
"ヘルパンギーナ","19","7","26","261"
"流行性耳下腺炎","28","16","44","261"
"不明発しん症","12","8","20","261"
"川崎病","2","2","4","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","14","8","22","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","13","10","23","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
