"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年11週
"集計期間終了週",2022年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","403"
"RSウイルス感染症","1","2","3","254"
"咽頭結膜熱","1","1","2","254"
"Ａ群溶血性レンサ球菌咽頭炎","20","14","34","254"
"感染性胃腸炎","540","467","1007","254"
"水痘","4","5","9","254"
"手足口病","2","2","4","254"
"伝染性紅斑","2","0","2","254"
"突発性発しん","24","31","55","254"
"ヘルパンギーナ","2","0","2","254"
"流行性耳下腺炎","4","3","7","254"
"不明発しん症","2","2","4","254"
"川崎病","2","0","2","254"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","2","1","3","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
