"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年35週
"集計期間終了週",2019年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","43","57","100","408"
"RSウイルス感染症","343","273","616","255"
"咽頭結膜熱","39","33","72","255"
"Ａ群溶血性レンサ球菌咽頭炎","157","118","275","255"
"感染性胃腸炎","477","395","872","255"
"水痘","30","18","48","255"
"手足口病","351","298","649","255"
"伝染性紅斑","30","36","66","255"
"突発性発しん","59","58","117","255"
"ヘルパンギーナ","232","226","458","255"
"流行性耳下腺炎","14","4","18","255"
"不明発しん症","12","4","16","255"
"川崎病","2","2","4","255"
"急性出血性結膜炎","2","1","3","38"
"流行性角結膜炎","9","6","15","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","7","2","9","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","1","2","25"
