"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年42週"
"集計期間終了週","2016年42週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","30","0","0","4","0","5","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","54","1","0","55","2","26","0","24","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","88","8","15","96","4","85","1","35","0","32","4","3","1","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2歳","1","32","4","20","93","2","28","1","6","0","13","6","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","14","3","24","71","1","16","0","1","0","3","4","2","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","1"
"4歳","6","6","4","35","84","6","16","2","1","0","5","11","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","7","5","3","30","48","6","9","0","0","0","4","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","0","4","37","43","4","3","1","0","0","0","18","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","2","33","42","5","2","2","0","0","1","18","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","7","0","4","21","34","4","2","2","0","0","1","15","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","4","19","26","4","2","1","0","0","1","10","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","9","0","0","31","57","3","2","1","0","2","1","23","0","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0"
"15～19歳","5","0","0","5","15","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","2","5","49","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","59","229","39","275","717","41","197","11","69","2","73","124","11","1","0","9","1","0","22","0","0","1","1","0","1","0","1","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年42週"
"集計期間終了週","2016年42週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","29","0","1","2","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","42","2","1","38","2","28","0","12","0","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","90","7","6","91","3","68","0","39","0","23","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","3","29","1","14","59","5","29","1","8","0","14","5","2","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0"
"3歳","5","11","2","20","63","5","10","1","0","2","9","13","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","2","4","4","18","54","2","9","0","1","0","3","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","6","1","0","22","54","8","6","3","0","0","3","16","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"6歳","4","0","5","28","39","7","7","2","0","1","6","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","20","32","5","4","2","0","0","0","15","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","0","24","23","3","3","0","0","1","2","14","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","20","13","4","2","0","1","0","0","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","13","1","2","16","52","6","3","1","0","0","1","14","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","1","0"
"15～19歳","5","0","0","3","12","0","0","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","2","0","0","23","89","0","3","1","0","2","2","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40～49歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"合計","67","207","23","216","621","50","174","11","61","7","71","123","8","2","0","12","0","2","19","1","1","1","0","0","0","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年42週"
"集計期間終了週","2016年42週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","59","0","1","6","0","7","0","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","96","3","1","93","4","54","0","36","0","19","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","178","15","21","187","7","153","1","74","0","55","6","6","3","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2歳","4","61","5","34","152","7","57","2","14","0","27","11","4","0","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0"
"3歳","9","25","5","44","134","6","26","1","1","2","12","17","2","0","0","0","0","0","3","0","0","1","1","0","1","0","1","0","1"
"4歳","8","10","8","53","138","8","25","2","2","0","8","28","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"5歳","13","6","3","52","102","14","15","3","0","0","7","28","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"6歳","7","0","9","65","82","11","10","3","0","1","6","31","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","2","53","74","10","6","4","0","0","1","33","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"8歳","11","0","4","45","57","7","5","2","0","1","3","29","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","5","0","4","39","39","8","4","1","1","0","1","22","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10～14歳","22","1","2","47","109","9","5","2","0","2","2","37","0","0","0","3","0","0","8","0","0","1","0","0","0","0","0","1","0"
"15～19歳","10","0","0","8","27","0","0","0","0","1","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","3","0","2","28","138","0","4","1","0","2","2","1","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30～39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40～49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
