"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年37週
"集計期間終了週",2020年37週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","412"
"RSウイルス感染症","3","0","3","259"
"咽頭結膜熱","10","17","27","259"
"Ａ群溶血性レンサ球菌咽頭炎","60","47","107","259"
"感染性胃腸炎","321","267","588","259"
"水痘","11","4","15","259"
"手足口病","15","13","28","259"
"伝染性紅斑","1","2","3","259"
"突発性発しん","79","71","150","259"
"ヘルパンギーナ","14","19","33","259"
"流行性耳下腺炎","10","5","15","259"
"不明発しん症","6","9","15","259"
"川崎病","2","1","3","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","1","8","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","1","2","25"
"インフルエンザ入院","0","0","0","25"
