"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年15週
"集計期間終了週",2018年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","156","202","358","416"
"RSウイルス感染症","45","45","90","262"
"咽頭結膜熱","29","29","58","262"
"Ａ群溶血性レンサ球菌咽頭炎","340","280","620","262"
"感染性胃腸炎","712","657","1369","262"
"水痘","37","39","76","262"
"手足口病","8","8","16","262"
"伝染性紅斑","29","37","66","262"
"突発性発しん","67","73","140","262"
"ヘルパンギーナ","3","2","5","262"
"流行性耳下腺炎","14","5","19","262"
"不明発しん症","9","3","12","262"
"川崎病","9","3","12","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","11","10","21","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","4","3","7","25"
"インフルエンザ入院","2","5","7","25"
