"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年37週"
"集計期間終了週","2008年37週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","4","0","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","7","1","0","31","1","7","0","23","0","21","1","3","0","0","0","0","0","0","0"
"1歳","0","6","4","0","36","4","24","0","33","0","17","5","4","0","0","0","0","0","0","0"
"2歳","0","0","4","5","24","8","17","1","0","0","16","4","0","0","0","0","0","0","1","0"
"3歳","0","0","1","8","25","8","16","2","0","0","4","3","0","0","0","1","0","0","0","0"
"4歳","0","0","8","10","27","3","15","0","0","0","6","4","0","0","0","1","0","0","0","0"
"5歳","0","1","3","10","19","3","5","0","0","1","4","2","0","0","0","0","0","0","0","0"
"6歳","1","0","3","7","15","3","7","0","0","0","1","5","0","0","0","0","0","0","1","0"
"7歳","0","0","1","6","12","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","6","13","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"9歳","0","0","1","4","10","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","6","19","0","0","1","0","0","0","3","0","0","0","0","0","0","1","0"
"15～19歳","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"20～29歳","1","1","0","2","22","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","19","27","64","263","33","93","4","58","1","71","36","7","0","3","10","0","0","3","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年37週"
"集計期間終了週","2008年37週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","0","6","0","0","31","1","7","0","29","0","10","0","4","0","0","0","0","0","0","0"
"1歳","0","11","1","3","26","7","15","0","27","0","18","0","1","0","0","0","0","0","0","0"
"2歳","0","2","3","5","24","2","17","0","2","0","11","3","0","0","0","2","0","0","0","0"
"3歳","0","1","5","7","11","3","8","1","0","0","9","1","1","0","0","0","0","0","0","0"
"4歳","0","0","2","13","20","5","9","0","0","0","7","3","1","0","0","0","0","0","0","0"
"5歳","0","0","2","9","9","1","12","3","1","0","1","7","1","0","0","0","0","0","1","0"
"6歳","0","0","1","4","12","1","2","1","0","0","3","5","0","0","0","1","0","0","0","0"
"7歳","0","0","1","4","8","0","2","0","0","0","0","2","0","0","0","0","0","0","1","0"
"8歳","0","0","6","2","5","0","1","0","0","0","2","2","0","0","0","0","0","1","2","0"
"9歳","0","0","1","3","8","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","5","23","0","1","0","0","0","2","2","0","0","0","1","0","0","1","0"
"15～19歳","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","0","9","40","0","2","0","0","0","3","3","0","0","0","3","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","21","22","64","223","21","76","5","61","0","66","29","9","0","0","11","0","1","5","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年37週"
"集計期間終了週","2008年37週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","5","0","0","2","1","0","0","3","0","1","0","1","0","0","0","0","0","0","0"
