"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年32週"
"集計期間終了週","2012年32週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","3","4","16","36","0","12","0","8","0","18","0","1","0","0","2","1","2","0","1","0","","","","","",""
"区南部","1","5","11","15","42","9","3","2","6","0","41","2","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","6","1","16","27","5","10","0","4","0","22","3","6","1","0","2","0","0","2","0","0","","","","","",""
"区西部","1","3","7","7","28","3","13","0","1","0","43","1","0","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","0","2","3","8","36","2","10","0","5","0","41","1","1","1","0","1","0","0","0","0","0","","","","","",""
"区東北部","0","5","0","13","58","12","26","1","9","0","44","5","0","1","0","1","0","0","0","0","0","","","","","",""
"区東部","0","15","15","9","75","1","19","0","10","0","52","2","5","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","5","2","2","1","0","0","15","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","12","5","15","72","13","17","0","12","0","83","16","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","3","2","6","18","3","1","0","4","0","17","3","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","4","3","22","6","3","3","4","0","47","2","2","0","0","0","1","0","3","0","0","","","","","",""
"北多摩北部","0","8","9","5","26","1","6","0","14","0","30","2","1","0","0","1","0","0","4","0","0","","","","","",""
"島しょ","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","62","61","114","445","59","123","7","77","0","454","39","19","4","0","8","2","3","9","1","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年32週"
"集計期間終了週","2012年32週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","3","5","3","33","0","9","0","6","0","18","2","1","0","0","2","1","2","0","1","0","","","","","",""
"区南部","1","5","8","18","51","6","5","1","11","1","26","2","3","1","0","2","0","0","0","0","0","","","","","",""
"区西南部","0","3","2","13","31","2","17","3","7","0","27","3","2","1","0","2","0","0","1","0","0","","","","","",""
"区西部","1","7","4","7","27","7","3","1","6","1","24","1","1","0","0","2","0","1","3","0","0","","","","","",""
"区西北部","0","2","3","3","32","3","15","0","9","0","42","1","1","1","0","1","0","0","0","0","0","","","","","",""
"区東北部","0","11","5","6","47","12","23","1","10","0","49","4","0","1","0","4","0","0","1","0","0","","","","","",""
"区東部","0","12","11","4","49","2","14","0","11","0","33","1","5","0","0","4","1","1","0","0","0","","","","","",""
"西多摩","0","0","1","2","5","2","4","1","3","0","16","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","2","3","11","55","12","17","0","9","0","68","9","4","0","1","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","2","11","15","3","3","0","7","0","10","3","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","3","6","28","1","4","3","6","0","31","1","3","1","0","0","1","0","3","0","0","","","","","",""
"北多摩北部","1","12","6","5","18","2","7","0","6","1","33","1","1","0","0","1","0","0","4","0","0","","","","","",""
"島しょ","0","0","0","0","0","5","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","58","53","89","391","57","123","10","91","3","378","30","22","5","1","19","3","4","12","1","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年32週"
"集計期間終了週","2012年32週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","3","9","19","69","0","21","0","14","0","36","2","2","0","0","2","1","2","0","1","0","32","20","2","4","4","0"
"区南部","2","10","19","33","93","15","8","3","17","1","67","4","5","1","0","2","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","0","9","3","29","58","7","27","3","11","0","49","3","8","1","0","4","0","0","3","0","0","32","21","4","3","3","0"
"区西部","1","10","11","14","55","10","16","1","7","1","67","1","1","0","0","2","0","1","3","0","0","36","25","3","4","4","0"
"区西北部","0","4","6","11","68","5","25","0","14","0","83","2","2","1","0","1","0","0","0","0","0","41","28","4","2","2","0"
"区東北部","0","16","5","19","105","24","49","2","19","0","93","9","0","1","0","5","0","0","1","0","0","39","24","2","1","1","0"
"区東部","0","27","26","13","124","3","33","0","21","0","85","3","10","0","0","4","1","1","0","0","0","38","24","3","1","1","0"
"西多摩","0","0","1","3","10","2","6","1","3","0","31","2","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","14","8","26","127","25","34","0","21","0","151","25","4","0","1","1","0","0","0","0","0","43","28","4","1","1","0"
"北多摩西部","0","4","2","17","33","6","4","0","11","0","27","6","1","0","0","0","0","0","0","0","0","19","14","2","1","1","0"
"北多摩南部","0","0","7","9","50","7","7","3","10","0","78","3","5","1","0","0","1","0","6","0","0","24","18","3","3","3","0"
"北多摩北部","1","20","15","10","44","3","13","0","20","1","63","3","2","0","0","1","0","0","4","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","7","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","5","117","112","203","836","114","246","13","168","3","831","63","40","5","1","22","3","4","17","1","0","375","247","33","25","25","0"


