"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2018年41週"
"集計期間終了週","2018年41週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","14","1","1","5","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","32","3","1","27","1","13","0","13","8","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","42","6","9","69","4","51","8","24","14","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","18","5","7","64","2","41","16","4","10","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","7","3","17","49","1","36","18","0","3","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","1","5","4","35","46","4","14","27","0","10","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","3","0","1","34","43","5","13","23","0","4","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","31","27","8","6","12","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","1","24","30","8","5","10","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","16","22","4","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","1","15","23","5","1","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","1","12","51","6","1","2","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","1","3","31","0","4","4","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
