"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年3週"
"集計期間終了週","2017年3週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","454","2","4","22","80","4","0","0","6","0","0","3","2","0","0","1","0","0","0","0","0","7","","","","","",""
"区南部","320","3","4","20","69","2","3","2","2","0","0","2","1","0","0","4","0","0","0","0","0","0","","","","","",""
"区西南部","434","1","5","31","77","3","1","6","6","0","0","2","0","0","0","1","0","0","1","0","0","3","","","","","",""
"区西部","500","3","3","16","90","1","1","0","5","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区西北部","649","0","0","36","81","8","1","0","4","0","0","3","3","0","0","3","0","0","0","0","1","1","","","","","",""
"区東北部","664","2","1","32","83","3","0","3","8","0","0","2","1","1","0","0","0","0","0","0","0","5","","","","","",""
"区東部","556","0","1","29","105","1","2","2","3","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","235","0","0","3","37","3","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","842","2","1","34","156","6","0","0","8","0","0","8","0","0","0","0","0","0","0","0","0","9","","","","","",""
"北多摩西部","291","1","0","19","48","1","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","543","1","0","13","68","1","0","5","2","0","0","6","1","1","0","0","0","0","1","0","1","4","","","","","",""
"北多摩北部","448","1","6","29","61","1","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","3","","","","","",""
"島しょ","53","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","5989","16","25","284","955","34","8","18","51","0","0","35","8","2","0","11","0","0","3","0","2","34","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年3週"
"集計期間終了週","2017年3週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","458","2","3","10","80","3","3","0","7","1","1","3","2","1","0","1","0","0","0","0","0","4","","","","","",""
"区南部","329","5","4","23","78","1","2","2","7","0","0","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","502","1","2","18","66","6","1","9","2","0","0","3","0","0","0","1","0","0","1","0","0","7","","","","","",""
"区西部","491","2","1","18","80","1","1","0","5","0","0","3","0","0","0","3","0","0","0","0","0","2","","","","","",""
"区西北部","746","2","3","29","74","7","1","0","5","0","0","4","1","0","0","3","0","0","2","0","1","1","","","","","",""
"区東北部","670","4","3","19","52","3","0","3","9","0","0","1","1","1","0","2","0","0","1","0","0","4","","","","","",""
"区東部","544","3","1","21","103","3","2","2","3","0","0","1","1","0","0","1","0","0","3","0","0","1","","","","","",""
"西多摩","183","0","1","4","19","3","0","0","3","0","0","0","0","1","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","708","2","5","30","125","5","2","0","4","0","0","10","2","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","284","1","2","15","32","1","0","0","1","0","0","4","0","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩南部","530","1","0","16","69","2","0","5","3","1","0","2","1","1","0","0","0","0","1","0","1","7","","","","","",""
"北多摩北部","401","3","7","30","53","2","0","0","10","0","0","2","0","0","0","1","0","0","0","0","0","8","","","","","",""
"島しょ","39","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","5885","26","32","233","831","37","12","21","59","2","1","36","9","4","0","14","0","0","9","0","2","37","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年3週"
"集計期間終了週","2017年3週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","912","2","7","32","160","7","3","0","13","1","1","3","2","1","0","1","0","0","0","0","0","11","32","20","2","4","4","0"
"区南部","649","8","8","43","147","3","5","2","9","0","0","4","2","0","0","5","0","0","0","0","0","0","31","20","3","1","1","0"
"区西南部","936","1","7","49","143","9","2","15","8","0","0","5","0","0","0","1","0","0","2","0","0","10","40","25","4","3","3","0"
"区西部","991","5","4","34","170","2","1","0","10","0","0","3","0","0","0","4","0","0","0","0","0","3","39","25","4","4","4","0"
"区西北部","1395","2","3","65","155","15","1","0","9","0","0","7","4","0","0","3","0","0","2","0","1","2","55","34","6","2","2","0"
"区東北部","1334","6","4","51","135","6","0","6","17","0","0","3","1","1","0","2","0","0","1","0","0","9","40","25","4","1","1","0"
"区東部","1100","3","2","50","208","4","4","4","6","0","0","1","1","0","0","1","0","0","3","0","0","1","41","26","4","1","1","0"
"西多摩","418","0","1","7","56","6","0","0","3","0","0","0","0","1","0","0","0","0","1","0","0","0","14","8","1","1","1","0"
"南多摩","1550","4","6","64","281","11","2","0","12","0","0","18","2","0","0","0","0","0","0","0","0","10","45","28","4","1","1","0"
"北多摩西部","575","2","2","34","80","1","0","0","2","0","0","9","0","0","0","1","0","0","0","0","0","1","21","14","2","1","1","0"
"北多摩南部","1073","1","0","29","137","3","0","10","5","1","0","8","2","1","0","0","0","0","1","0","1","11","33","21","3","3","3","0"
"北多摩北部","849","4","13","59","114","3","0","0","13","0","0","4","0","0","0","1","0","0","0","0","0","11","23","15","2","2","2","0"
"島しょ","92","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","1","0","1","1","0"
"合計","11874","38","57","517","1786","70","18","37","107","2","1","66","14","4","0","19","0","0","10","0","2","70","416","262","39","25","25","0"


