"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年46週
"集計期間終了週",2013年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","24","28","52","412"
"RSウイルス感染症","139","106","245","260"
"咽頭結膜熱","65","63","128","260"
"Ａ群溶血性レンサ球菌咽頭炎","199","187","386","260"
"感染性胃腸炎","975","865","1840","260"
"水痘","133","102","235","260"
"手足口病","53","42","95","260"
"伝染性紅斑","19","15","34","260"
"突発性発しん","86","82","168","260"
"百日咳","0","0","0","260"
"ヘルパンギーナ","12","11","23","260"
"流行性耳下腺炎","21","23","44","260"
"不明発しん症","8","5","13","260"
"川崎病","4","4","8","260"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","7","3","10","37"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","2","1","3","25"
"マイコプラズマ肺炎","4","8","12","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
