"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2006年9月"
"集計期間終了月","2006年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","14","4","13","0","0","12","0","0","",""
"区南部","1","3","1","3","0","0","1","0","0","",""
"区西南部","6","3","0","4","0","0","7","0","0","",""
"区西部","34","20","25","34","0","2","41","3","0","",""
"区西北部","1","0","0","2","0","0","3","0","0","",""
"区東北部","1","0","1","1","0","0","2","2","0","",""
"区東部","16","6","5","12","0","4","4","3","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","1","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","5","7","0","",""
"島しょ","0","0","0","0","0","0","2","0","0","",""
"合計","69","46","36","69","0","6","77","15","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2006年9月"
"集計期間終了月","2006年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","20","25","4","0","21","1","5","0","0","",""
"区南部","0","0","0","0","0","0","2","0","0","",""
"区西南部","1","1","0","0","0","0","3","1","0","",""
"区西部","11","13","2","2","0","0","35","4","0","",""
"区西北部","13","2","0","1","1","1","3","0","0","",""
"区東北部","2","2","0","0","0","0","5","1","0","",""
"区東部","9","3","2","0","0","0","2","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","1","0","0","7","0","0","1","0","",""
"北多摩西部","12","0","3","0","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","7","3","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","78","47","11","3","30","2","62","11","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2006年9月"
"集計期間終了月","2006年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","30","39","8","13","21","1","17","0","0","10","6"
"区南部","1","3","1","3","0","0","3","0","0","5","1"
"区西南部","7","4","0","4","0","0","10","1","0","0","0"
"区西部","45","33","27","36","0","2","76","7","0","6","4"
"区西北部","14","2","0","3","1","1","6","0","0","6","2"
"区東北部","3","2","1","1","0","0","7","3","0","2","1"
"区東部","25","9","7","12","0","4","6","4","1","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","10","1","0","0","7","0","0","1","1","4","1"
"北多摩西部","12","0","3","0","1","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","0","0","0","2","3"
"北多摩北部","0","0","0","0","0","0","12","10","0","0","3"
"島しょ","0","0","0","0","0","0","2","0","0","0","1"
"合計","147","93","47","72","30","8","139","26","2","41","25"


