"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2001年1月"
"集計期間終了月","2001年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","2","0","0","",""
"中央","1","0","0","2","0","0","0","0","0","",""
"日本橋","1","0","0","2","0","0","0","0","0","",""
"みなと","10","4","0","8","0","0","0","0","0","",""
"新宿区","16","3","10","17","0","1","42","5","1","",""
"文京","0","0","0","0","0","0","10","3","0","",""
"台東","1","1","0","1","0","0","0","0","0","",""
"墨田区","5","2","2","2","0","0","1","0","0","",""
"江東区","26","6","12","31","0","1","0","0","0","",""
"品川区","2","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","1","0","0","0","0","2","0","0","",""
"世田谷","0","0","0","0","0","0","7","1","0","",""
"渋谷区","4","1","1","2","0","0","3","7","0","",""
"中野区","9","0","0","0","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","26","6","8","7","0","0","3","0","0","",""
"長崎","0","0","0","0","0","0","0","0","0","",""
"北区","1","0","1","4","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","10","0","0","0","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","5","1","0","4","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"小岩","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","6","0","0","",""
"秋川","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"多摩川","0","0","0","0","0","0","1","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","1","0","0","3","0","0","0","0","0","",""
"村山大和","0","0","0","0","0","0","0","0","0","",""
"府中小金井","0","0","0","0","0","0","0","0","0","",""
"狛江調布","0","0","0","0","0","0","0","0","0","",""
"三鷹武蔵野","5","5","2","5","0","2","0","0","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"多摩東村山","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","123","30","36","88","0","4","79","16","1","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2001年1月"
"集計期間終了月","2001年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央","1","0","0","0","0","0","0","0","0","",""
"日本橋","0","1","0","0","0","0","0","0","0","",""
"みなと","1","1","0","0","0","0","0","0","0","",""
"新宿区","33","6","10","10","1","0","17","4","0","",""
"文京","0","0","0","0","0","0","2","2","0","",""
"台東","35","24","3","3","16","0","0","0","0","",""
"墨田区","0","1","0","0","0","0","0","0","0","",""
"江東区","6","0","0","2","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","0","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","2","0","0","",""
"渋谷区","0","0","0","1","0","0","0","5","0","",""
"中野区","0","0","0","0","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","7","4","0","3","0","1","1","0","0","",""
"長崎","0","0","0","0","0","0","0","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","2","2","0","0","0","0","0","0","0","",""
"板橋区","0","0","0","0","0","0","1","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"小岩","0","0","0","0","0","0","0","0","0","",""
"八王子","14","0","0","0","0","0","1","0","0","",""
"秋川","0","0","0","0","0","0","0","0","0","",""
"町田市","4","1","0","0","0","0","0","0","0","",""
