"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年8月"
"集計期間終了月","2021年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","6","0","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","0","0","0","0","0","0","0","0","0"
"20～24歳","17","2","6","5","0","0","2","0","0"
"25～29歳","19","4","7","9","0","0","1","0","0"
"30～34歳","16","6","8","7","0","0","0","0","0"
"35～39歳","12","4","10","11","0","0","0","0","0"
"40～44歳","14","5","4","4","0","0","1","0","0"
"45～49歳","7","4","5","5","0","0","2","0","0"
"50～54歳","5","2","5","3","0","0","1","0","0"
"55～59歳","1","4","2","1","0","0","3","0","0"
"60～64歳","4","2","2","1","0","0","3","1","0"
"65～69歳","0","1","0","0","0","0","4","0","0"
"70歳以上","0","0","0","1","0","0","13","0","0"
"合計","95","34","49","47","0","0","50","1","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年8月"
"集計期間終了月","2021年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","1","0","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","2","0","1","1","0","0","0","0","0"
"20～24歳","30","5","11","8","1","0","0","0","0"
"25～29歳","15","7","15","4","1","0","0","0","0"
"30～34歳","9","5","9","3","2","0","0","0","0"
"35～39歳","6","0","1","0","0","0","2","0","0"
"40～44歳","3","2","3","2","0","0","1","0","0"
"45～49歳","1","2","0","1","2","0","0","0","0"
"50～54歳","0","1","1","1","1","0","3","0","0"
"55～59歳","0","0","0","0","1","0","0","0","0"
"60～64歳","0","0","0","0","0","0","2","0","0"
"65～69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","2","0","0","0","0","8","2","0"
"合計","66","24","41","20","8","0","24","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年8月"
"集計期間終了月","2021年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","0","0"
"1～4歳","0","0","0","0","0","0","3","0","0"
"5～9歳","0","0","0","0","0","0","9","0","0"
"10～14歳","0","0","0","0","0","0","3","0","0"
"15～19歳","2","0","1","1","0","0","0","0","0"
"20～24歳","47","7","17","13","1","0","2","0","0"
"25～29歳","34","11","22","13","1","0","1","0","0"
"30～34歳","25","11","17","10","2","0","0","0","0"
"35～39歳","18","4","11","11","0","0","2","0","0"
"40～44歳","17","7","7","6","0","0","2","0","0"
"45～49歳","8","6","5","6","2","0","2","0","0"
"50～54歳","5","3","6","4","1","0","4","0","0"
"55～59歳","1","4","2","1","1","0","3","0","0"
"60～64歳","4","2","2","1","0","0","5","1","0"
"65～69歳","0","1","0","0","0","0","5","0","0"
"70歳以上","0","2","0","1","0","0","21","2","0"
"合計","161","58","90","67","8","0","74","3","0"
"定点数","55","55","55","55","55","55","25","25","25"


