"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2011年3週"
"集計期間終了週","2011年3週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","17","1","0","0","12","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","39","0","0","0","3","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"みなと","106","3","3","8","39","5","0","2","2","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","93","1","5","11","17","2","1","2","5","0","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"文京","66","7","2","2","15","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","42","0","1","3","31","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","66","2","2","10","24","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","211","4","2","12","102","4","1","7","5","0","0","2","1","0","0","2","0","0","0","0","0","","","","","",""
"品川区","68","0","0","14","44","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","34","0","0","1","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","254","4","5","27","90","9","0","7","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","296","2","1","9","96","3","0","9","2","0","1","5","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","53","1","0","3","22","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","116","0","0","2","49","2","1","2","1","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","187","3","0","6","48","7","1","6","6","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","100","0","0","1","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","89","0","0","10","12","1","0","1","5","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","89","5","3","14","47","4","0","1","2","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","111","1","0","6","41","5","0","2","3","0","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","314","1","1","13","67","10","0","7","6","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"足立","244","5","8","22","98","11","0","3","4","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","174","0","1","5","42","3","1","5","1","0","0","3","0","0","0","0","0","0","1","2","0","","","","","",""
"江戸川","249","0","3","35","59","6","1","6","4","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","287","4","5","29","101","12","1","7","10","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","211","1","0","17","49","21","0","0","6","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","217","3","0","11","25","6","2","2","0","0","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"南多摩","179","5","5","9","44","3","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","347","3","0","9","56","8","0","5","4","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","553","5","1","20","102","18","0","15","7","1","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","404","9","8","31","80","13","0","8","9","0","0","12","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","48","0","0","0","0","11","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5264","70","56","340","1440","176","9","105","98","4","2","56","10","2","0","8","1","0","1","2","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2011年3週"
"集計期間終了週","2011年3週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
