"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2010年12月"
"集計期間終了月","2010年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","32","30","14","14","0","0","10","4","1","",""
"区南部","1","0","0","3","0","1","2","0","0","",""
"区西南部","3","1","0","1","0","0","1","0","0","",""
"区西部","34","13","13","35","0","7","14","4","1","",""
"区西北部","16","4","11","8","0","0","0","8","0","",""
"区東北部","4","0","0","0","0","0","4","11","0","",""
"区東部","16","8","0","17","0","0","0","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","2","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","1","0","0","0","29","14","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","108","56","39","78","0","8","61","44","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2010年12月"
"集計期間終了月","2010年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","12","8","1","0","1","0","2","3","1","",""
"区南部","10","0","1","0","0","0","0","0","0","",""
"区西南部","3","3","2","1","3","1","0","0","0","",""
"区西部","7","12","13","3","1","0","14","4","0","",""
"区西北部","11","2","3","1","1","0","1","4","0","",""
"区東北部","2","1","0","0","0","0","1","5","0","",""
"区東部","11","5","0","3","1","0","1","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","2","0","0","2","0","0","0","0","",""
"北多摩西部","16","2","0","3","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","16","9","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","80","35","20","11","10","1","35","26","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2010年12月"
"集計期間終了月","2010年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","44","38","15","14","1","0","12","7","2","10","4"
"区南部","11","0","1","3","0","1","2","0","0","3","1"
"区西南部","6","4","2","2","3","1","1","0","0","4","2"
"区西部","41","25","26","38","1","7","28","8","1","11","4"
"区西北部","27","6","14","9","1","0","1","12","0","6","2"
"区東北部","6","1","0","0","0","0","5","16","0","3","1"
"区東部","27","13","0","20","1","0","1","4","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","10","2","0","0","2","0","0","0","0","5","1"
"北多摩西部","16","2","0","3","1","0","0","0","0","2","1"
"北多摩南部","0","0","1","0","0","0","45","23","0","3","3"
"北多摩北部","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","188","91","59","89","10","9","96","70","3","54","24"


