"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年1週"
"集計期間終了週","2018年1週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","147","3","1","11","41","6","0","0","4","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"区南部","93","2","1","5","22","5","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","178","4","4","12","36","12","2","2","1","0","0","0","0","0","1","0","0","0","0","0","3","","","","","",""
"区西部","197","5","3","3","44","8","0","1","2","0","2","2","0","0","2","0","0","0","0","0","11","","","","","",""
"区西北部","222","5","3","14","25","3","0","0","4","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"区東北部","211","0","0","5","35","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"区東部","258","3","2","16","28","1","0","0","2","0","1","0","0","0","0","1","0","0","0","0","6","","","","","",""
"西多摩","106","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","329","5","7","26","72","7","2","2","4","0","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","98","1","1","6","22","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","169","0","1","15","33","6","1","0","1","0","1","0","0","0","2","0","0","0","1","0","14","","","","","",""
"北多摩北部","103","4","3","12","23","2","0","1","6","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"島しょ","34","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2145","32","26","128","388","52","6","9","32","0","8","2","0","0","7","1","0","0","1","0","47","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年1週"
"集計期間終了週","2018年1週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","176","3","3","11","42","13","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","","","","","",""
"区南部","84","4","1","3","22","4","0","1","3","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","165","3","3","9","29","3","1","5","1","0","1","1","0","0","1","0","0","1","0","1","10","","","","","",""
