"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年19週
"集計期間終了週",2022年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","3","3","409"
"RSウイルス感染症","4","5","9","256"
"咽頭結膜熱","19","12","31","256"
"Ａ群溶血性レンサ球菌咽頭炎","22","13","35","256"
"感染性胃腸炎","732","605","1337","256"
"水痘","16","19","35","256"
"手足口病","7","6","13","256"
"伝染性紅斑","3","3","6","256"
"突発性発しん","54","46","100","256"
"ヘルパンギーナ","2","8","10","256"
"流行性耳下腺炎","11","6","17","256"
"不明発しん症","6","2","8","256"
"川崎病","1","0","1","256"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","6","4","10","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
