"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年6週
"集計期間終了週",2009年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2524","2397","4921","284"
"RSウイルス感染症","4","3","7","146"
"咽頭結膜熱","17","14","31","146"
"Ａ群溶血性レンサ球菌咽頭炎","179","168","347","146"
"感染性胃腸炎","491","453","944","146"
"水痘","103","89","192","146"
"手足口病","4","1","5","146"
"伝染性紅斑","15","16","31","146"
"突発性発しん","39","33","72","146"
"百日咳","3","1","4","146"
"ヘルパンギーナ","1","2","3","146"
"流行性耳下腺炎","26","21","47","146"
"不明発しん症","2","4","6","146"
"川崎病","0","1","1","146"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","5","9","14","39"
"細菌性髄膜炎","0","1","1","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","0","4","4","24"
"クラミジア肺炎(オウム病は除く)","1","2","3","24"
