"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年49週
"集計期間終了週",2007年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","705","657","1362","288"
"RSウイルス感染症","59","43","102","150"
"咽頭結膜熱","28","29","57","150"
"Ａ群溶血性レンサ球菌咽頭炎","159","121","280","150"
"感染性胃腸炎","1393","1362","2755","150"
"水痘","112","88","200","150"
"手足口病","19","12","31","150"
"伝染性紅斑","15","17","32","150"
"突発性発しん","42","41","83","150"
"百日咳","1","5","6","150"
"風しん","0","0","0","150"
"ヘルパンギーナ","6","10","16","150"
"麻しん（成人麻しん以外）","0","0","0","150"
"流行性耳下腺炎","19","11","30","150"
"不明発しん症","3","9","12","150"
"川崎病","0","0","0","150"
"急性出血性結膜炎","0","2","2","38"
"流行性角結膜炎","15","11","26","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","6","11","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
