"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2016年45週"
"集計期間終了週","2016年45週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","3","6","11","128","2","10","0","7","0","3","8","0","0","0","1","0","0","3","2","0","0","","","","","",""
"区南部","37","13","4","25","237","2","13","1","7","1","1","9","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","26","8","6","22","214","4","13","2","6","0","3","16","1","0","0","0","0","1","3","0","0","0","","","","","",""
"区西部","20","9","0","14","158","3","4","0","8","0","0","5","2","1","0","2","0","0","2","0","0","0","","","","","",""
"区西北部","24","3","5","27","169","8","14","0","6","0","2","4","2","0","0","2","0","0","4","0","0","0","","","","","",""
"区東北部","16","13","1","19","202","8","12","6","6","0","5","11","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東部","12","9","4","33","341","1","6","0","3","0","4","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","3","0","8","26","1","4","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","22","12","2","37","256","17","6","0","9","1","3","23","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","5","0","0","13","37","1","3","0","2","0","1","19","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","29","5","0","17","100","3","1","2","2","1","3","23","2","0","0","0","0","0","10","0","0","1","","","","","",""
"北多摩北部","2","13","6","48","78","16","7","0","6","0","0","3","2","0","0","1","0","1","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","203","91","34","274","1946","66","93","11","64","3","25","126","14","1","0","10","0","2","25","2","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2016年45週"
"集計期間終了週","2016年45週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","12","5","4","7","111","1","9","0","4","0","3","6","0","1","0","1","0","0","1","2","0","0","","","","","",""
"区南部","37","4","1","22","184","1","6","1","7","1","3","12","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","22","2","5","15","150","3","8","4","6","0","1","9","1","0","0","1","0","1","4","0","0","0","","","","","",""
