"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年28週"
"集計期間終了週","2012年28週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","7","7","42","7","12","2","5","0","56","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","4","24","27","96","12","12","4","5","0","84","7","2","0","1","3","0","0","0","0","0","","","","","",""
"区西南部","0","0","5","40","79","19","45","4","7","0","52","2","3","0","0","1","0","0","2","0","0","","","","","",""
"区西部","1","1","3","20","58","8","9","1","8","0","73","2","0","1","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","1","11","17","60","14","10","2","16","0","159","3","4","0","0","0","0","0","2","0","1","","","","","",""
"区東北部","8","0","7","24","74","12","31","9","10","0","130","6","0","0","0","0","0","0","3","0","0","","","","","",""
"区東部","0","1","15","39","109","12","20","1","12","0","153","2","3","0","0","2","0","1","0","0","0","","","","","",""
"西多摩","0","0","2","7","15","1","2","0","3","1","15","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","7","4","51","119","27","46","5","14","0","153","6","6","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","2","21","34","2","5","1","3","0","48","8","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","4","27","64","10","10","5","9","1","70","3","4","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","2","7","20","47","5","9","1","12","1","106","0","0","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9","18","91","301","797","129","211","35","105","3","1099","41","23","1","1","7","0","1","8","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年28週"
"集計期間終了週","2012年28週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","6","5","24","3","11","3","7","0","59","1","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","0","1","21","22","66","3","8","1","15","2","64","7","8","0","1","1","0","0","0","0","0","","","","","",""
"区西南部","0","3","5","26","59","16","32","3","6","0","46","2","7","0","0","1","0","1","2","0","0","","","","","",""
"区西部","1","1","1","21","49","10","1","1","7","0","67","3","0","1","0","0","0","0","1","0","0","","","","","",""
"区西北部","0","1","5","12","52","13","11","2","8","0","125","5","4","0","0","1","0","0","2","0","1","","","","","",""
"区東北部","12","0","9","17","69","10","24","1","17","0","118","1","0","0","0","1","0","0","5","0","0","","","","","",""
"区東部","0","1","15","45","92","18","11","3","6","0","144","3","2","0","0","2","0","1","0","0","0","","","","","",""
"西多摩","0","0","2","8","11","5","1","1","3","1","19","0","1","1","0","0","0","0","0","0","0","","","","","",""
