"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2019年7週"
"集計期間終了週","2019年7週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","21","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","17","0","0","2","13","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","41","0","1","14","10","0","1","1","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","54","1","1","8","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","25","0","0","5","22","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","12","0","0","3","11","1","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","29","0","0","3","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"江東区","59","1","1","14","46","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","33","1","0","3","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","23","3","0","7","16","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","81","1","1","13","47","2","1","4","2","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","169","3","4","15","45","2","1","6","0","0","1","1","0","0","0","0","0","0","0","2","3","","","","","",""
"渋谷区","16","0","0","0","16","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","41","0","0","19","21","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
