"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年46週
"集計期間終了週",2018年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","120","131","251","416"
"RSウイルス感染症","43","42","85","262"
"咽頭結膜熱","51","48","99","262"
"Ａ群溶血性レンサ球菌咽頭炎","393","320","713","262"
"感染性胃腸炎","1082","976","2058","262"
"水痘","48","41","89","262"
"手足口病","195","179","374","262"
"伝染性紅斑","182","205","387","262"
"突発性発しん","67","73","140","262"
"ヘルパンギーナ","19","17","36","262"
"流行性耳下腺炎","10","10","20","262"
"不明発しん症","10","7","17","262"
"川崎病","6","0","6","262"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","7","5","12","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","8","13","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","1","0","1","25"
