"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年38週
"集計期間終了週",2004年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","14","13","27","142"
"Ａ群溶血性レンサ球菌咽頭炎","26","27","53","142"
"感染性胃腸炎","177","148","325","142"
"水痘","16","19","35","142"
"手足口病","76","55","131","142"
"伝染性紅斑","10","15","25","142"
"突発性発しん","47","42","89","142"
"百日咳","0","0","0","142"
"風しん","2","1","3","142"
"ヘルパンギーナ","22","15","37","142"
"麻しん（成人麻しん以外）","2","0","2","142"
"流行性耳下腺炎","29","28","57","142"
"不明発しん症","12","11","23","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","9","16","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","3","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
