"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2003年2月"
"集計期間終了月","2003年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","12","7","2","3","0","0","11","12","0","",""
"区南部","0","1","0","0","0","0","0","0","0","",""
"区西南部","5","1","0","2","0","0","27","10","0","",""
"区西部","23","1","0","14","0","0","30","1","5","",""
"区西北部","15","8","7","9","0","2","16","3","0","",""
"区東北部","8","1","4","3","0","0","8","0","0","",""
"区東部","16","7","5","13","0","0","7","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","6","0","1","",""
"北多摩西部","2","2","1","10","0","0","0","0","0","",""
"北多摩南部","3","0","1","3","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","2","0","0","",""
"合計","84","28","20","57","0","2","108","26","6","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2003年2月"
"集計期間終了月","2003年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","38","19","6","10","15","1","3","5","0","",""
"区南部","1","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","18","6","0","",""
"区西部","25","3","2","6","0","0","8","2","1","",""
"区西北部","8","3","3","2","1","0","11","2","0","",""
"区東北部","1","1","0","1","0","1","2","0","0","",""
"区東部","3","1","0","1","0","0","7","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","3","0","1","13","0","9","0","0","",""
"北多摩西部","8","1","1","7","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","2","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","93","31","12","28","29","2","61","17","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2003年2月"
"集計期間終了月","2003年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","50","26","8","13","15","1","14","17","0","10","6"
"区南部","1","1","0","0","0","0","0","0","0","5","1"
"区西南部","5","1","0","2","0","0","45","16","0","3","4"
"区西部","48","4","2","20","0","0","38","3","6","6","4"
"区西北部","23","11","10","11","1","2","27","5","0","6","2"
"区東北部","9","2","4","4","0","1","10","0","0","2","1"
"区東部","19","8","5","14","0","0","14","0","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","9","3","0","1","13","0","15","0","1","4","1"
"北多摩西部","10","3","2","17","0","0","0","0","0","2","1"
"北多摩南部","3","0","1","3","0","0","0","0","0","1","2"
"北多摩北部","0","0","0","0","0","0","3","2","0","0","2"
"島しょ","0","0","0","0","0","0","3","0","0","0","1"
"合計","177","59","32","85","29","4","169","43","7","41","25"


