"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年25週
"集計期間終了週",2016年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","5","8","411"
"RSウイルス感染症","17","15","32","258"
"咽頭結膜熱","124","88","212","258"
"Ａ群溶血性レンサ球菌咽頭炎","422","358","780","258"
"感染性胃腸炎","857","718","1575","258"
"水痘","64","70","134","258"
"手足口病","80","55","135","258"
"伝染性紅斑","23","26","49","258"
"突発性発しん","108","112","220","258"
"百日咳","4","3","7","258"
"ヘルパンギーナ","206","214","420","258"
"流行性耳下腺炎","94","78","172","258"
"不明発しん症","18","12","30","258"
"川崎病","1","1","2","258"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","13","20","33","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","7","6","13","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
