"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2009年5月"
"集計期間終了月","2009年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","8","0"
"1～4歳","0","0","0","0","0","0","6","25","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","0","0","0","0","0","0","0","0","0"
"20～24歳","10","3","2","9","0","0","0","0","0"
"25～29歳","28","11","5","13","0","0","0","0","0"
"30～34歳","15","5","11","8","1","1","1","0","0"
"35～39歳","16","8","9","9","0","3","0","2","0"
"40～44歳","11","8","2","11","0","0","2","0","0"
"45～49歳","10","2","3","4","0","0","1","1","0"
"50～54歳","5","1","0","3","1","1","1","0","0"
"55～59歳","2","0","2","0","0","0","0","2","0"
"60～64歳","5","0","0","0","0","0","4","1","0"
"65～69歳","0","0","0","0","0","0","6","0","0"
"70歳以上","0","0","0","1","0","0","42","4","0"
"合計","102","38","34","58","2","5","75","43","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2009年5月"
"集計期間終了月","2009年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","7","0"
"1～4歳","0","0","0","0","0","0","1","13","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","11","1","1","3","0","0","0","0","0"
"20～24歳","34","11","4","2","1","0","0","0","0"
"25～29歳","25","4","8","3","2","0","0","0","1"
"30～34歳","13","4","4","0","0","0","1","0","0"
"35～39歳","5","2","4","1","1","0","2","2","0"
"40～44歳","2","3","1","0","0","1","1","1","0"
"45～49歳","1","3","0","0","0","1","0","0","0"
"50～54歳","0","1","0","0","0","0","2","1","0"
"55～59歳","0","2","0","0","0","0","6","1","0"
"60～64歳","0","2","0","0","1","0","2","0","0"
"65～69歳","0","0","0","1","0","0","3","0","0"
"70歳以上","0","0","0","0","0","0","22","0","0"
"合計","91","33","22","10","5","2","46","26","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2009年5月"
"集計期間終了月","2009年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","15","0"
"1～4歳","0","0","0","0","0","0","7","38","0"
"5～9歳","0","0","0","0","0","0","4","1","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","11","1","1","3","0","0","0","0","0"
"20～24歳","44","14","6","11","1","0","0","0","0"
"25～29歳","53","15","13","16","2","0","0","0","1"
"30～34歳","28","9","15","8","1","1","2","0","0"
"35～39歳","21","10","13","10","1","3","2","4","0"
"40～44歳","13","11","3","11","0","1","3","1","0"
"45～49歳","11","5","3","4","0","1","1","1","0"
"50～54歳","5","2","0","3","1","1","3","1","0"
"55～59歳","2","2","2","0","0","0","6","3","0"
"60～64歳","5","2","0","0","1","0","6","1","0"
"65～69歳","0","0","0","1","0","0","9","0","0"
"70歳以上","0","0","0","1","0","0","64","4","0"
"合計","193","71","56","68","7","7","121","69","1"
"定点数","54","54","54","54","54","54","24","24","24"


