"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2002年21週"
"集計期間終了週","2002年21週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","7","4","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","0","1","0","4","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","3","25","4","0","2","2","0","0","0","0","0","4","0","0","7","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","2","3","2","0","0","1","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","2","9","1","0","4","3","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","0","3","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","1","0","0","3","","","","","",""
"江東区","0","0","0","4","8","4","1","2","2","0","1","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","1","21","6","1","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","3","3","0","0","0","2","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","1","4","17","7","2","10","4","0","0","4","0","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","0","0","6","38","5","2","0","4","0","0","1","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","3","0","11","1","4","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","0","43","3","1","1","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","0","15","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"長崎","0","0","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","3","5","4","1","2","0","0","0","5","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","4","5","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","4","9","7","1","2","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","0","8","6","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","4","10","3","7","0","3","0","0","6","1","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","1","0","0","10","11","4","0","0","2","0","0","1","4","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","0","0","0","0","3","2","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","0","0","0","7","4","1","3","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","0","14","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","0","0","0","1","2","5","5","8","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","9","3","1","2","2","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","0","5","4","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","0","0","0","4","7","1","0","0","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"府中小金井","0","0","0","0","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","0","0","0","1","5","7","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","0","0","0","4","3","3","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","0","5","16","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","0","0","0","3","16","4","4","3","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","2","7","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","0","5","77","344","118","39","41","41","1","2","49","10","48","12","0","0","16","0","0","1","0","0","3","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2002年21週"
"集計期間終了週","2002年21週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","4","3","0","0","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","1","15","2","1","0","1","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","0","0","0","1","16","5","3","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","","","","","",""
"江東区","0","0","0","3","4","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","0","3","11","4","0","4","3","0","0","8","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","7","2","1","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","1","7","18","6","3","4","3","0","0","3","0","2","0","0","0","2","0","0","0","0","0","1","","","","","",""
"世田谷","0","0","0","3","27","4","2","3","3","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","7","1","5","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","1","29","2","0","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","2","10","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"長崎","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","3","3","3","0","1","4","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","0","1","1","2","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","3","10","8","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","3","6","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","4","3","3","1","0","2","0","0","6","0","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","0","6","7","8","4","0","3","0","0","5","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","0","0","0","1","4","1","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","0","0","2","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","1","0","12","1","0","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","0","0","0","0","6","6","4","4","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","10","0","1","4","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","3","3","3","2","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"府中小金井","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","0","0","0","1","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","0","0","0","0","3","1","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","0","2","14","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","0","0","0","2","15","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","6","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","0","6","61","258","90","33","32","36","1","1","59","8","28","8","0","0","10","0","0","1","0","0","5","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2002年21週"
"集計期間終了週","2002年21週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","0","0","0","1","11","7","1","1","2","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","0","0","0","1","0","7","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","0","0","0","4","40","6","1","2","3","0","0","1","0","0","4","0","0","12","0","0","0","0","0","0","7","6","2","2","0","0"
"文京","0","0","0","3","6","3","0","0","2","0","0","0","0","2","0","0","0","4","0","0","0","0","0","1","4","3","1","1","0","0"
"台東","0","0","0","3","25","6","3","4","4","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","0","0","1","0","8","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","2","0","0","6","4","3","0","1","0","0"
"江東区","0","0","0","7","12","5","1","2","2","0","1","3","1","3","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","1","0","1","4","32","10","1","6","5","0","0","10","0","1","1","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","0","0","0","10","5","1","0","1","2","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","0","0","2","11","35","13","5","14","7","0","0","7","0","7","2","0","0","2","0","0","0","0","0","1","10","9","1","1","0","0"
