"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年38週
"集計期間終了週",2006年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","1","1","178"
"RSウイルス感染症","3","2","5","142"
"咽頭結膜熱","27","22","49","142"
"Ａ群溶血性レンサ球菌咽頭炎","41","35","76","142"
"感染性胃腸炎","175","142","317","142"
"水痘","24","27","51","142"
"手足口病","82","65","147","142"
"伝染性紅斑","17","17","34","142"
"突発性発しん","44","39","83","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","16","22","38","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","30","26","56","142"
"不明発しん症","11","9","20","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","2","10","12","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","1","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
