"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2010年1週"
"集計期間終了週","2010年1週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","8","0","0","2","16","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","21","3","1","3","29","1","0","0","2","0","0","10","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","24","2","2","2","33","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"文京","11","0","0","0","10","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","7","1","0","0","28","3","0","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","20","1","0","1","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","26","0","0","7","38","6","1","1","2","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"品川区","16","0","0","0","41","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"大田区","53","8","1","2","56","3","0","0","3","1","0","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","39","0","0","1","49","8","2","0","0","0","0","3","0","0","1","0","0","0","0","0","","","","","",""
"渋谷区","14","2","0","1","5","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"中野区","15","0","0","2","23","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","17","1","0","1","28","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","20","0","0","0","11","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","19","0","0","1","9","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","0","0","2","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","13","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","25","1","0","2","16","6","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"足立","26","0","0","4","29","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","22","0","0","0","31","6","1","4","2","0","0","5","0","0","0","0","0","0","0","2","","","","","",""
"江戸川","38","1","0","5","26","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","40","1","1","12","74","11","0","2","4","0","0","7","0","0","0","2","0","0","0","0","","","","","",""
"町田市","43","0","0","11","38","19","0","1","3","0","0","7","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","24","2","0","0","16","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","26","2","0","1","21","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","38","0","0","0","31","3","0","0","1","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","65","0","0","1","19","1","0","1","2","0","0","5","0","0","0","0","0","0","1","0","","","","","",""
"多摩小平","63","11","1","2","42","4","0","0","3","0","0","14","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","761","36","6","63","768","98","6","12","32","1","0","83","2","0","1","7","0","0","1","2","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2010年1週"
"集計期間終了週","2010年1週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"中央区","7","0","0","0","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","11","1","0","1","24","0","1","1","1","0","0","7","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","36","2","0","1","23","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"文京","8","0","0","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","13","0","0","1","19","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","29","0","0","0","14","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","29","0","0","3","45","4","1","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","11","0","0","0","23","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","0","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","51","2","0","2","51","10","0","0","3","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","46","0","0","1","32","7","0","0","0","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","15","0","0","0","16","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","24","0","0","3","35","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","24","0","0","1","27","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"池袋","24","0","0","0","12","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","24","0","0","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","0","0","1","18","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"板橋区","22","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","34","0","0","3","20","5","0","1","1","0","0","5","0","0","0","1","0","0","0","0","","","","","",""
"足立","21","0","0","5","24","1","0","0","2","0","0","1","0","0","1","1","0","0","0","0","","","","","",""
"葛飾区","35","0","0","0","27","3","0","3","2","0","0","4","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","38","1","0","1","23","3","0","0","1","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","28","2","3","12","82","21","0","0","2","0","0","7","1","0","0","2","0","0","0","0","","","","","",""
"町田市","43","1","0","8","37","12","1","0","6","0","1","10","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","31","1","0","1","14","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","32","4","0","2","12","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","33","0","0","0","28","7","0","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","73","1","0","2","19","1","0","0","3","0","1","6","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","70","7","0","2","45","14","0","0","3","0","0","7","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","837","22","3","53","730","105","5","6","35","0","3","68","2","0","1","10","0","0","1","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2010年1週"
"集計期間終了週","2010年1週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","0","0","0","17","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","15","0","0","2","27","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","32","4","1","4","53","1","1","1","3","0","0","17","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
