"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2011年23週"
"集計期間終了週","2011年23週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","4","2","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","5","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","1","0","8","21","4","0","4","2","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","0","15","10","4","7","2","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"文京","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","2","7","26","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","4","4","9","3","1","4","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","0","4","10","68","7","5","4","1","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","2","1","13","42","3","4","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","3","10","3","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","0","3","6","24","81","8","17","10","7","0","4","5","0","0","0","0","0","0","1","0","0","","","","","",""
"世田谷","2","0","8","42","62","17","4","6","8","0","3","3","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","3","7","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
