"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年49週"
"集計期間終了週","2023年49週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","209","43","1","38","51","88","3","2","1","2","0","0","0","0","1","3","0","0","0","0","0","1","6","","","","","",""
"区南部","300","46","0","34","68","92","2","3","1","6","0","1","0","0","0","1","0","0","0","0","0","2","0","","","","","",""
"区西南部","260","37","0","19","75","96","1","0","1","4","0","2","0","0","0","2","0","0","0","0","0","3","6","","","","","",""
"区西部","361","44","2","18","67","154","1","3","0","3","0","0","0","0","0","4","1","0","0","0","0","2","6","","","","","",""
"区西北部","552","67","0","45","94","170","6","10","0","1","0","2","1","0","0","1","0","0","0","0","0","1","2","","","","","",""
"区東北部","382","42","0","68","70","114","0","4","1","6","0","0","0","1","0","3","0","0","0","0","0","1","1","","","","","",""
"区東部","444","41","2","58","101","143","3","10","0","1","1","1","0","0","0","1","0","0","0","0","0","3","1","","","","","",""
"西多摩","170","10","0","1","4","14","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"南多摩","685","38","0","56","87","128","1","22","0","3","2","0","0","0","0","5","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","241","28","0","12","63","32","1","1","0","2","0","1","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","413","39","0","46","119","94","7","2","0","2","0","0","1","0","0","1","0","0","0","0","0","3","2","","","","","",""
"北多摩北部","329","31","0","53","85","105","0","3","0","3","0","0","0","0","0","1","0","0","0","0","0","7","4","","","","","",""
"島しょ","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4367","466","5","448","885","1230","26","62","4","34","3","7","3","1","1","23","1","0","0","0","0","24","31","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年49週"
"集計期間終了週","2023年49週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","200","21","1","22","60","92","3","2","1","5","0","1","0","0","1","1","0","0","0","0","0","3","1","","","","","",""
"区南部","287","43","0","34","49","103","4","3","1","1","0","1","0","0","0","4","0","0","0","0","0","2","1","","","","","",""
"区西南部","277","29","0","13","78","97","1","4","1","2","0","1","0","0","0","1","0","0","1","0","0","3","3","","","","","",""
"区西部","373","44","3","19","59","106","1","3","2","1","0","0","3","0","0","1","1","0","1","0","0","3","3","","","","","",""
"区西北部","517","81","0","46","67","135","1","4","1","6","0","2","1","0","0","2","0","0","0","0","0","1","1","","","","","",""
"区東北部","392","54","0","48","74","122","1","4","1","1","0","0","0","1","0","2","1","0","0","0","0","1","1","","","","","",""
"区東部","375","57","2","62","80","124","3","6","0","1","1","1","0","0","0","2","0","0","0","0","1","2","1","","","","","",""
"西多摩","140","8","0","1","5","6","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"南多摩","619","54","0","51","80","84","4","19","0","1","1","0","0","0","0","2","0","0","0","0","0","0","6","","","","","",""
"北多摩西部","244","20","0","10","40","29","1","2","0","1","0","1","1","0","0","1","0","0","0","0","0","1","1","","","","","",""
"北多摩南部","349","45","0","44","78","104","3","3","1","2","0","0","2","0","0","2","0","0","1","0","0","5","6","","","","","",""
"北多摩北部","262","33","0","45","76","93","1","3","0","4","0","1","0","0","0","2","0","0","0","0","0","4","6","","","","","",""
"島しょ","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4038","489","6","395","747","1095","24","55","8","26","2","8","7","1","1","20","2","0","3","0","1","26","31","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2023年49週"
"集計期間終了週","2023年49週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","409","64","1","60","111","180","3","2","1","7","0","1","0","0","1","4","0","0","0","0","0","4","7","32","20","2","4","4","4"
"区南部","587","89","0","68","117","195","6","6","1","7","0","1","0","0","0","5","0","0","0","0","0","2","1","33","21","3","1","1","1"
"区西南部","537","66","0","32","153","193","2","4","2","6","0","3","0","0","0","3","0","0","1","0","0","6","9","37","24","4","3","3","3"
"区西部","734","88","5","37","126","260","2","6","2","4","0","0","3","0","0","5","1","0","1","0","0","5","9","39","25","4","4","4","4"
"区西北部","1069","148","0","91","161","305","7","14","1","7","0","2","1","0","0","3","0","0","0","0","0","2","3","56","35","6","2","2","2"
"区東北部","774","96","0","116","144","236","1","4","1","7","0","0","0","1","0","5","1","0","0","0","0","2","1","40","25","4","1","1","1"
"区東部","819","98","2","120","181","267","3","16","0","2","1","1","0","0","0","3","0","0","0","0","1","5","2","40","25","4","1","1","1"
"西多摩","310","18","0","1","9","20","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","14","8","1","1","1","1"
"南多摩","1304","92","0","107","167","212","5","41","0","4","3","0","0","0","0","7","0","0","0","0","0","0","8","45","28","4","1","1","1"
"北多摩西部","485","48","0","22","103","61","2","3","0","3","0","1","1","0","0","2","0","0","0","0","0","1","1","21","14","2","1","1","1"
"北多摩南部","762","84","0","90","197","198","10","5","1","4","0","0","3","0","0","3","0","0","1","0","0","8","8","33","21","3","3","3","3"
"北多摩北部","591","64","0","98","161","198","1","6","0","7","0","1","0","0","0","3","0","0","0","0","0","11","10","22","14","2","2","2","2"
"島しょ","24","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","8405","955","8","842","1631","2325","43","111","9","59","4","10","8","1","1","43","2","0","3","0","1","48","61","414","261","39","25","25","25"


