"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年18週
"集計期間終了週",2004年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","178"
"RSウイルス感染症","3","3","6","142"
"咽頭結膜熱","15","8","23","142"
"Ａ群溶血性レンサ球菌咽頭炎","97","78","175","142"
"感染性胃腸炎","344","307","651","142"
"水痘","92","59","151","142"
"手足口病","7","6","13","142"
"伝染性紅斑","41","55","96","142"
"突発性発しん","47","44","91","142"
"百日咳","0","0","0","142"
"風しん","6","6","12","142"
"ヘルパンギーナ","8","11","19","142"
"麻しん（成人麻しん以外）","1","4","5","142"
"流行性耳下腺炎","27","18","45","142"
"不明発しん症","5","2","7","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","9","7","16","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
