"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年33週"
"集計期間終了週","2010年33週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","1","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","1","0","13","2","4","0","9","0","4","4","2","0","0","0","0","0","0","0"
"1歳","0","1","5","1","32","9","33","1","21","0","31","3","1","0","0","0","0","0","1","0"
"2歳","0","0","2","2","16","4","26","2","0","0","18","5","3","0","0","0","0","0","1","0"
"3歳","0","0","2","6","20","5","14","5","1","0","13","11","1","0","0","0","0","0","0","0"
"4歳","0","0","4","3","14","6","12","4","0","1","8","7","0","0","0","0","0","1","0","0"
"5歳","0","0","0","7","11","5","9","4","0","0","4","12","0","0","0","0","0","0","0","0"
"6歳","0","0","0","6","6","2","6","4","0","1","1","9","0","0","0","0","0","0","2","0"
"7歳","0","0","0","2","6","0","5","1","0","1","1","3","1","0","0","1","0","0","0","0"
"8歳","0","0","0","2","3","0","3","1","0","2","5","3","0","0","0","0","0","0","0","0"
"9歳","0","0","0","0","5","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","3","21","1","5","0","0","1","4","3","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","0","1","24","1","2","0","0","0","0","0","0","0","0","3","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","2","15","34","180","36","120","22","33","6","90","61","8","0","1","12","1","1","4","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年33週"
"集計期間終了週","2010年33週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

