"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年25週
"集計期間終了週",2011年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8","3","11","414"
"RSウイルス感染症","8","12","20","260"
"咽頭結膜熱","108","88","196","260"
"Ａ群溶血性レンサ球菌咽頭炎","369","319","688","260"
"感染性胃腸炎","763","638","1401","260"
"水痘","153","162","315","260"
"手足口病","199","150","349","260"
"伝染性紅斑","180","175","355","260"
"突発性発しん","94","104","198","260"
"百日咳","3","11","14","260"
"ヘルパンギーナ","110","84","194","260"
"流行性耳下腺炎","81","52","133","260"
"不明発しん症","36","26","62","260"
"川崎病","2","3","5","260"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","10","10","20","37"
"細菌性髄膜炎","0","1","1","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","7","6","13","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","0","0","0","25"
