"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2020年3月"
"集計期間終了月","2020年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","0"
"1～4歳","0","0","0","0","0","0","0","1","0"
"5～9歳","0","0","0","0","0","0","5","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","0","0","0","1","0","0"
"20～24歳","15","5","11","12","0","0","3","0","0"
"25～29歳","21","3","6","8","1","0","0","0","0"
"30～34歳","23","6","11","6","0","0","0","0","0"
"35～39歳","17","3","13","9","0","0","0","0","0"
"40～44歳","14","3","7","3","0","0","2","0","0"
"45～49歳","4","3","4","1","0","0","0","0","0"
"50～54歳","4","5","1","4","0","0","0","0","0"
"55～59歳","5","1","3","0","0","0","5","0","0"
"60～64歳","0","0","1","0","0","0","2","0","0"
"65～69歳","0","1","0","0","0","0","2","0","0"
"70歳以上","0","0","1","0","0","0","21","1","0"
"合計","104","30","58","43","1","0","48","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2020年3月"
"集計期間終了月","2020年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","2","0","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","1","0","0","0","0","0","0","0"
"15～19歳","8","1","2","1","0","0","1","0","0"
"20～24歳","23","5","2","5","1","0","0","0","0"
"25～29歳","22","6","7","2","0","0","1","0","0"
"30～34歳","10","3","7","2","3","0","1","0","0"
"35～39歳","8","3","2","2","3","0","0","0","0"
"40～44歳","8","3","2","5","1","0","0","0","0"
"45～49歳","1","4","2","0","0","0","1","0","0"
"50～54歳","3","1","0","3","0","0","0","0","0"
"55～59歳","1","2","0","0","1","0","1","0","0"
"60～64歳","0","1","0","0","0","0","0","0","0"
"65～69歳","0","1","0","0","0","0","1","0","0"
"70歳以上","0","0","0","0","0","0","12","0","0"
"合計","84","31","24","20","9","0","23","0","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2020年3月"
"集計期間終了月","2020年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","0","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","5","0","0"
"10～14歳","0","1","0","0","0","0","0","0","0"
"15～19歳","9","1","2","1","0","0","2","0","0"
"20～24歳","38","10","13","17","1","0","3","0","0"
"25～29歳","43","9","13","10","1","0","1","0","0"
"30～34歳","33","9","18","8","3","0","1","0","0"
"35～39歳","25","6","15","11","3","0","0","0","0"
"40～44歳","22","6","9","8","1","0","2","0","0"
"45～49歳","5","7","6","1","0","0","1","0","0"
"50～54歳","7","6","1","7","0","0","0","0","0"
"55～59歳","6","3","3","0","1","0","6","0","0"
"60～64歳","0","1","1","0","0","0","2","0","0"
"65～69歳","0","2","0","0","0","0","3","0","0"
"70歳以上","0","0","1","0","0","0","33","1","0"
"合計","188","61","82","63","10","0","71","2","0"
"定点数","54","54","54","54","54","54","25","25","25"


