"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年23週"
"集計期間終了週","2009年23週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","8","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","2","0","20","1","0","0","25","0","1","0","1","0","0","0","0","0","0","0"
"1歳","0","2","5","8","52","14","2","1","15","0","1","5","1","1","0","0","0","0","0","0"
"2歳","1","1","4","12","52","16","1","1","5","0","1","4","3","0","0","0","0","0","0","0"
"3歳","2","0","5","18","40","9","3","1","0","0","0","9","0","0","0","0","0","0","2","0"
"4歳","3","0","6","23","35","11","4","3","0","0","0","8","0","0","0","0","0","0","1","0"
"5歳","0","0","1","21","40","6","0","2","0","0","0","7","0","0","0","0","0","0","0","0"
"6歳","2","0","1","19","20","3","0","2","0","0","0","14","0","0","0","0","0","0","0","0"
"7歳","1","0","2","16","20","3","0","3","0","0","0","6","0","1","0","0","0","0","1","0"
"8歳","1","0","2","7","19","1","3","1","0","1","1","2","0","0","0","0","0","0","0","0"
"9歳","0","0","1","8","22","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
"10～14歳","7","0","0","19","33","1","0","1","0","1","1","7","0","0","0","0","0","0","0","0"
"15～19歳","2","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","3","0","0","4","24","1","0","0","0","2","0","2","0","0","1","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","27","3","29","155","396","66","15","15","48","4","5","71","5","2","1","4","1","0","4","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年23週"
"集計期間終了週","2009年23週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","2","0","16","2","0","0","28","0","1","0","1","0","0","0","0","0","0","0"
"1歳","1","0","3","4","45","22","4","0","17","0","1","1","5","0","0","0","0","0","0","0"
"2歳","1","0","2","3","36","18","3","3","7","1","2","8","0","0","0","0","0","0","0","0"
"3歳","0","0","4","4","37","12","2","1","0","0","0","10","0","0","0","0","0","0","3","0"
"4歳","2","0","1","17","31","4","3","3","0","0","0","9","0","0","0","0","0","0","1","0"
"5歳","0","0","5","23","24","8","1","3","0","0","0","12","0","0","0","0","0","0","0","0"
"6歳","0","0","0","18","24","4","0","1","0","0","0","3","0","0","0","0","0","0","1","0"
"7歳","3","0","1","14","19","3","0","3","0","0","0","4","1","0","0","0","0","0","0","0"
"8歳","1","0","3","8","9","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","6","7","1","0","2","0","0","0","3","0","0","0","1","0","0","0","0"
"10～14歳","0","0","1","18","20","4","0","2","0","2","1","2","1","0","0","1","0","0","1","0"
"15～19歳","0","0","0","1","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20～29歳","3","0","0","8","68","0","1","2","0","6","1","4","1","0","0","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","15","1","22","124","347","80","14","21","52","10","6","57","9","0","0","6","0","0","8","3"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年23週"
"集計期間終了週","2009年23週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","13","0","2","0","3","1","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","4","0","36","3","0","0","53","0","2","0","2","0","0","0","0","0","0","0"
"1歳","1","2","8","12","97","36","6","1","32","0","2","6","6","1","0","0","0","0","0","0"
"2歳","2","1","6","15","88","34","4","4","12","1","3","12","3","0","0","0","0","0","0","0"
"3歳","2","0","9","22","77","21","5","2","0","0","0","19","0","0","0","0","0","0","5","0"
"4歳","5","0","7","40","66","15","7","6","0","0","0","17","0","0","0","0","0","0","2","0"
"5歳","0","0","6","44","64","14","1","5","0","0","0","19","0","0","0","0","0","0","0","0"
"6歳","2","0","1","37","44","7","0","3","0","0","0","17","0","0","0","0","0","0","1","0"
"7歳","4","0","3","30","39","6","0","6","0","0","0","10","1","1","0","0","0","0","1","0"
"8歳","2","0","5","15","28","2","3","2","0","1","1","2","0","0","0","0","0","0","0","0"
"9歳","0","0","1","14","29","1","0","2","0","0","0","10","0","0","0","1","0","0","0","0"
"10～14歳","7","0","1","37","53","5","0","3","0","3","2","9","1","0","0","1","0","0","1","0"
"15～19歳","2","0","0","1","17","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20～29歳","6","0","0","12","92","1","1","2","0","8","1","6","1","0","1","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0"
"40～49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","42","4","51","279","743","146","29","36","100","14","11","128","14","2","1","10","1","0","12","3"
"定点数","288","149","149","149","149","149","149","149","149","149","149","149","149","149","39","39","24","24","24","24"


