"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年21週
"集計期間終了週",2024年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","35","24","59","419"
"新型コロナウイルス感染症（COVID-19）","591","656","1247","419"
"RSウイルス感染症","172","166","338","264"
"咽頭結膜熱","62","52","114","264"
"Ａ群溶血性レンサ球菌咽頭炎","569","471","1040","264"
"感染性胃腸炎","687","559","1246","264"
"水痘","32","30","62","264"
"手足口病","140","137","277","264"
"伝染性紅斑","32","34","66","264"
"突発性発しん","41","42","83","264"
"ヘルパンギーナ","36","28","64","264"
"流行性耳下腺炎","18","13","31","264"
"不明発しん症","11","4","15","264"
"川崎病","2","1","3","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","8","8","16","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","6","11","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","2","1","3","25"
"COVID-19入院","46","38","84","25"
