"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年44週"
"集計期間終了週","2003年44週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","2","7","37","2","0","2","5","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","0","0","3","5","62","8","5","4","5","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","3","27","4","0","2","1","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"区西部","0","0","0","0","46","6","1","4","3","0","1","0","0","1","0","0","0","3","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","2","10","15","6","1","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","0","5","16","6","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","4","31","9","0","2","6","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","3","29","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","13","3","0","1","3","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","2","3","5","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","3","20","7","2","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","2","5","16","1","3","4","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","0","11","47","315","64","12","19","32","0","1","8","0","15","3","0","0","10","0","0","1","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年44週"
"集計期間終了週","2003年44週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","5","7","34","3","0","4","4","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","0","3","8","46","7","1","3","5","0","0","3","3","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","2","2","32","4","1","6","5","0","0","1","0","2","2","0","0","1","0","0","1","0","0","0","","","","","",""
"区西部","0","0","0","2","48","5","2","3","1","0","1","0","0","2","1","0","0","1","0","0","0","2","0","0","","","","","",""
"区西北部","0","0","1","10","14","7","1","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","0","4","14","4","0","0","2","0","0","0","0","2","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区東部","0","0","3","10","44","5","1","2","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","25","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","14","1","1","1","3","0","1","1","0","0","1","0","0","1","0","0","0","1","0","0","","","","","",""
"北多摩西部","0","0","1","1","7","5","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","1","10","4","1","0","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","2","0","2","3","10","4","3","1","4","0","1","1","0","3","0","0","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","0","17","50","298","51","13","20","31","0","3","10","3","16","9","0","0","9","0","0","1","4","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年44週"
"集計期間終了週","2003年44週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
