"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2019年7月"
"集計期間終了月","2019年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","8","2","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","5","0","0"
"15～19歳","4","0","0","1","0","0","0","0","0"
"20～24歳","28","5","7","19","0","0","0","0","0"
"25～29歳","37","5","15","17","0","0","1","0","0"
"30～34歳","23","9","20","16","0","0","0","0","0"
"35～39歳","22","7","16","16","0","0","0","0","0"
"40～44歳","12","8","10","3","0","0","0","0","0"
"45～49歳","8","3","9","8","0","0","2","0","0"
"50～54歳","6","3","10","5","0","0","1","0","0"
"55～59歳","6","1","6","2","0","0","4","1","0"
"60～64歳","3","2","0","2","1","0","2","0","0"
"65～69歳","0","1","0","2","0","0","3","0","0"
"70歳以上","0","2","1","0","0","0","24","1","0"
"合計","149","46","94","91","1","0","53","4","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2019年7月"
"集計期間終了月","2019年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","10","1","1","1","0","0","2","0","0"
"20～24歳","35","11","16","13","0","0","1","0","0"
"25～29歳","15","8","19","2","0","0","0","0","0"
"30～34歳","12","6","9","1","1","0","0","0","0"
"35～39歳","11","1","1","6","0","0","1","0","0"
"40～44歳","3","1","3","0","1","0","1","0","0"
"45～49歳","3","1","2","3","2","0","0","0","0"
"50～54歳","2","1","0","1","0","0","2","0","0"
"55～59歳","0","0","0","0","1","0","1","0","0"
"60～64歳","0","1","0","0","0","0","1","0","0"
"65～69歳","0","0","1","0","0","0","0","0","0"
"70歳以上","0","1","0","0","1","0","9","0","0"
"合計","91","32","52","27","6","0","25","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2019年7月"
"集計期間終了月","2019年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","0","0"
"1～4歳","0","0","0","0","0","0","10","3","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","6","1","0"
"15～19歳","14","1","1","2","0","0","2","0","0"
"20～24歳","63","16","23","32","0","0","1","0","0"
"25～29歳","52","13","34","19","0","0","1","0","0"
"30～34歳","35","15","29","17","1","0","0","0","0"
"35～39歳","33","8","17","22","0","0","1","0","0"
"40～44歳","15","9","13","3","1","0","1","0","0"
"45～49歳","11","4","11","11","2","0","2","0","0"
"50～54歳","8","4","10","6","0","0","3","0","0"
"55～59歳","6","1","6","2","1","0","5","1","0"
"60～64歳","3","3","0","2","1","0","3","0","0"
"65～69歳","0","1","1","2","0","0","3","0","0"
"70歳以上","0","3","1","0","1","0","33","1","0"
"合計","240","78","146","118","7","0","78","6","0"
"定点数","54","54","54","54","54","54","25","25","25"


