"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年12週
"集計期間終了週",2004年12週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","44","47","91","178"
"RSウイルス感染症","3","2","5","142"
"咽頭結膜熱","5","7","12","142"
"Ａ群溶血性レンサ球菌咽頭炎","90","87","177","142"
"感染性胃腸炎","562","572","1134","142"
"水痘","84","62","146","142"
"手足口病","1","1","2","142"
"伝染性紅斑","35","38","73","142"
"突発性発しん","25","26","51","142"
"百日咳","0","0","0","142"
"風しん","5","1","6","142"
"ヘルパンギーナ","3","1","4","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","9","15","24","142"
"不明発しん症","2","2","4","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","14","11","25","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","4","2","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
